timestep,net_demand_normalized,net_demand_mw
409,0.6955704,58323.582
410,0.6983561,58557.168
411,0.70114183,58790.75
412,0.7039276,59024.332
413,0.7067133,59257.918
414,0.70949906,59491.5
415,0.71228474,59725.082
416,0.7150705,59958.668
417,0.7178562,60192.25
418,0.720642,60425.832
419,0.72342765,60659.418
420,0.7262134,60893.0
421,0.7303875,61243.0
422,0.7345616,61593.0
423,0.73873574,61943.0
424,0.7429099,62293.0
425,0.747084,62643.0
426,0.75125813,62993.0
427,0.75543225,63343.0
428,0.75960636,63693.0
429,0.7637805,64043.0
430,0.7679546,64393.0
431,0.7721287,64743.0
432,0.7763028,65093.0
433,0.77902395,65321.168
434,0.7817451,65549.336
435,0.7844662,65777.5
436,0.78718734,66005.664
437,0.78990847,66233.836
438,0.7926296,66462.0
439,0.79535073,66690.164
440,0.79807186,66918.336
441,0.800793,67146.5
442,0.8035141,67374.664
443,0.80623525,67602.836
444,0.8089564,67831.0
445,0.810155,67931.5
446,0.8113535,68032.0
447,0.8125521,68132.5
448,0.8137507,68233.0
449,0.8149492,68333.5
450,0.8161478,68434.0
451,0.8173464,68534.5
452,0.8185449,68635.0
453,0.8197435,68735.5
454,0.82094204,68836.0
455,0.82214063,68936.5
456,0.8233392,69037.0
457,0.824022,69094.25
458,0.82470477,69151.5
459,0.82538754,69208.75
460,0.82607025,69266.0
461,0.826753,69323.25
462,0.8274358,69380.5
463,0.82811856,69437.75
464,0.82880133,69495.0
465,0.8294841,69552.25
466,0.8301669,69609.5
467,0.83084965,69666.75
468,0.8315324,69724.0
469,0.8325034,69805.414
470,0.8334744,69886.836
471,0.83444536,69968.25
472,0.8354163,70049.664
473,0.83638734,70131.086
474,0.8373583,70212.5
475,0.83832926,70293.914
476,0.8393003,70375.336
477,0.84027123,70456.75
478,0.8412422,70538.164
479,0.8422132,70619.586
480,0.8431842,70701.0
481,0.84323186,70705.0
482,0.8432796,70709.0
483,0.8433273,70713.0
484,0.84337497,70717.0
485,0.8434227,70721.0
486,0.8434704,70725.0
487,0.8435181,70729.0
488,0.8435658,70733.0
489,0.8436135,70737.0
490,0.8436612,70741.0
491,0.84370893,70745.0
492,0.8437566,70749.0
493,0.8442376,70789.336
494,0.84471864,70829.664
495,0.84519964,70870.0
496,0.8456807,70910.336
497,0.8461617,70950.664
498,0.84664273,70991.0
499,0.84712374,71031.336
500,0.84760475,71071.664
501,0.84808576,71112.0
502,0.8485668,71152.336
503,0.84904784,71192.664
504,0.84952885,71233.0
505,0.8496988,71247.25
506,0.8498687,71261.5
507,0.85003865,71275.75
508,0.85020864,71290.0
509,0.8503786,71304.25
510,0.8505485,71318.5
511,0.85071844,71332.75
512,0.85088843,71347.0
513,0.85105836,71361.25
514,0.8512283,71375.5
515,0.8513982,71389.75
516,0.85156816,71404.0
517,0.85116273,71370.0
518,0.85075724,71336.0
519,0.85035175,71302.0
520,0.84994626,71268.0
521,0.84954077,71234.0
522,0.8491353,71200.0
523,0.8487298,71166.0
524,0.8483243,71132.0
525,0.8479188,71098.0
526,0.8475133,71064.0
527,0.8471078,71030.0
528,0.84670234,70996.0
529,0.8466715,70993.414
530,0.84664077,70990.836
531,0.84660995,70988.25
532,0.84657913,70985.664
533,0.8465483,70983.086
534,0.8465175,70980.5
535,0.8464867,70977.914
536,0.8464559,70975.336
537,0.84642506,70972.75
538,0.84639424,70970.164
539,0.8463635,70967.586
540,0.84633267,70965.0
541,0.84682757,71006.5
542,0.8473225,71048.0
543,0.8478174,71089.5
544,0.8483124,71131.0
545,0.84880733,71172.5
546,0.84930223,71214.0
547,0.8497972,71255.5
548,0.8502921,71297.0
549,0.85078704,71338.5
550,0.85128194,71380.0
551,0.8517769,71421.5
552,0.85227185,71463.0
553,0.85226786,71462.664
554,0.85226387,71462.336
555,0.8522599,71462.0
556,0.85225594,71461.664
557,0.85225195,71461.336
558,0.85224795,71461.0
559,0.852244,71460.664
560,0.85224,71460.336
561,0.85223603,71460.0
562,0.8522321,71459.664
563,0.8522281,71459.336
564,0.8522241,71459.0
565,0.8517779,71421.586
566,0.85133165,71384.164
567,0.85088545,71346.75
568,0.8504392,71309.336
569,0.84999293,71271.914
570,0.84954673,71234.5
571,0.8491005,71197.086
572,0.84865427,71159.664
573,0.848208,71122.25
574,0.8477618,71084.836
575,0.84731555,71047.414
576,0.84686935,71010.0
577,0.8468097,71005.0
578,0.8467501,71000.0
579,0.8466904,70995.0
580,0.8466308,70990.0
581,0.84657115,70985.0
582,0.84651154,70980.0
583,0.84645194,70975.0
584,0.8463923,70970.0
585,0.84633267,70965.0
586,0.846273,70960.0
587,0.8462134,70955.0
588,0.84615374,70950.0
589,0.846284,70960.914
590,0.84641415,70971.836
591,0.8465443,70982.75
592,0.8466745,70993.664
593,0.84680474,71004.586
594,0.8469349,71015.5
595,0.8470651,71026.414
596,0.8471953,71037.336
597,0.8473255,71048.25
598,0.8474557,71059.164
599,0.84758586,71070.086
600,0.8477161,71081.0
601,0.8445706,70817.25
602,0.84142506,70553.5
603,0.8382796,70289.75
604,0.8351341,70026.0
605,0.8319886,69762.25
606,0.82884306,69498.5
607,0.8256976,69234.75
608,0.8225521,68971.0
609,0.81940657,68707.25
610,0.8162611,68443.5
611,0.8131156,68179.75
612,0.8099701,67916.0
