timestamp_utc,market_id,gross_demand_mw,net_load_mw,wind_mw,solar_mw,market_scale_mw,da_lmp_usd_per_mwh,forecast_gross_h1_mw,forecast_gross_h2_mw,forecast_gross_h3_mw,forecast_net_h1_mw,forecast_net_h2_mw,forecast_net_h3_mw,forecast_issue_time_utc,forecast_vintage_id,quality_ok
2026-02-21T11:00:00Z,NYISO_NYC_J,4913.2214,4913.2214,658.0,0.0,7054.87155,46.22,5433.8162210923,5577.346040913079,5693.590621212985,5433.8162210923,5577.346040913079,5693.590621212985,2026-02-21T11:00:00Z,bundle-5e6c704f87cc84392722a1dc,True
2026-02-21T11:00:00Z,SPP_NORTH_HUB,32250.0,17817.0,14433.0,0.0,41569.45,29.2922,31973.525404113745,32784.4364687725,33480.41422494312,18905.888334697367,17694.31545525929,18265.52957839985,2026-02-21T11:00:00Z,bundle-2f15011435d8697103800f66,True
2026-02-21T12:00:00Z,CAISO_NP15,22821.0,22403.0,418.0,0.0,32722.8,36.08324,22253.48411415085,22623.339228697314,22643.23281970438,20016.33191717186,19229.606245592135,17725.475523571324,2026-02-21T12:00:00Z,bundle-7c9cd8b3c5e3cdaef57583cc,True
2026-02-21T12:00:00Z,ERCOT_LZ_NORTH,44897.444831,26566.56477217222,18330.16176823056,0.7182905972222223,71754.41932255,16.44,45936.11025805784,47298.13352236581,49037.4295885269,25300.30742235179,24360.144475001965,22063.648848031542,2026-02-21T12:00:00Z,bundle-109861ef5e61f980f9d7e90b,True
2026-02-21T12:00:00Z,ISONE_NEMA,13274.0,12708.0,566.0,0.0,17608.25,55.48,14130.611209180006,14153.013756895994,13833.916335323336,13261.637532021048,13337.45121329661,12998.568557977673,2026-02-21T12:00:00Z,bundle-300300ae302ff22f5c9d57a4,True
2026-02-21T12:00:00Z,MISO_MINN_HUB,69241.0,59615.0,9622.0,4.0,91510.75,33.59,70925.33839601956,72258.39748496037,73334.0430709917,54209.25728487663,56163.05224060642,57515.72427555639,2026-02-21T12:00:00Z,bundle-fbcddb17c6afab4b862b2d0a,True
2026-02-21T12:00:00Z,NYISO_NYC_J,5079.4169,5079.4169,538.0,0.0,7054.87155,49.41,5577.346040913079,5693.590621212985,5814.910542593573,5577.346040913079,5693.590621212985,5814.910542593573,2026-02-21T12:00:00Z,bundle-5e6c704f87cc84392722a1dc,True
2026-02-21T12:00:00Z,SPP_NORTH_HUB,32919.0,17715.0,15204.0,0.0,41569.45,31.8354,32784.4364687725,33480.41422494312,33749.00379334465,17694.31545525929,18265.52957839985,19885.847539683098,2026-02-21T12:00:00Z,bundle-2f15011435d8697103800f66,True
2026-02-21T13:00:00Z,CAISO_NP15,22757.0,22334.0,423.0,0.0,32722.8,36.04133,22623.339228697314,22643.23281970438,23459.601430058592,19229.606245592135,17725.475523571324,16651.328371758274,2026-02-21T13:00:00Z,bundle-7c9cd8b3c5e3cdaef57583cc,True
2026-02-21T13:00:00Z,ERCOT_LZ_NORTH,46317.504682,25392.56052506667,19883.178230366662,1041.7659265666664,71754.41932255,14.62,47298.13352236581,49037.4295885269,51094.322033291384,24360.144475001965,22063.648848031542,20631.2741500999,2026-02-21T13:00:00Z,bundle-109861ef5e61f980f9d7e90b,True
2026-02-21T13:00:00Z,ISONE_NEMA,13897.0,13289.0,575.0,33.0,17608.25,66.11,14153.013756895994,13833.916335323336,14055.365805214811,13337.45121329661,12998.568557977673,13195.863529512344,2026-02-21T13:00:00Z,bundle-300300ae302ff22f5c9d57a4,True
2026-02-21T13:00:00Z,MISO_MINN_HUB,71106.0,61761.0,9336.0,9.0,91510.75,30.9,72258.39748496037,73334.0430709917,74207.53372769429,56163.05224060642,57515.72427555639,57267.97054777393,2026-02-21T13:00:00Z,bundle-fbcddb17c6afab4b862b2d0a,True
2026-02-21T13:00:00Z,NYISO_NYC_J,5268.675,5268.675,450.0,0.0,7054.87155,53.02,5693.590621212985,5814.910542593573,5925.401315630374,5693.590621212985,5814.910542593573,5925.401315630374,2026-02-21T13:00:00Z,bundle-5e6c704f87cc84392722a1dc,True
2026-02-21T13:00:00Z,SPP_NORTH_HUB,33857.0,18427.0,15430.0,0.0,41569.45,31.9303,33480.41422494312,33749.00379334465,34402.186649852054,18265.52957839985,19885.847539683098,20242.324165389567,2026-02-21T13:00:00Z,bundle-2f15011435d8697103800f66,True
2026-02-21T14:00:00Z,CAISO_NP15,23299.0,22715.0,584.0,0.0,32722.8,40.29212,22643.23281970438,23459.601430058592,23990.574731557284,17725.475523571324,16651.328371758274,15366.114831936848,2026-02-21T14:00:00Z,bundle-7c9cd8b3c5e3cdaef57583cc,True
2026-02-21T14:00:00Z,ERCOT_LZ_NORTH,47842.760795,20072.45054252501,17229.73934539444,10540.570907080551,71754.41932255,9.71,49037.4295885269,51094.322033291384,52567.44311831283,22063.648848031542,20631.2741500999,21946.306622485678,2026-02-21T14:00:00Z,bundle-109861ef5e61f980f9d7e90b,True
2026-02-21T14:00:00Z,ISONE_NEMA,14324.0,13574.0,600.0,150.0,17608.25,65.99,13833.916335323336,14055.365805214811,14845.49927400215,12998.568557977673,13195.863529512344,13998.072215156113,2026-02-21T14:00:00Z,bundle-300300ae302ff22f5c9d57a4,True
2026-02-21T14:00:00Z,MISO_MINN_HUB,72427.0,61695.0,9382.0,1350.0,91510.75,27.06,73334.0430709917,74207.53372769429,76133.52160946254,57515.72427555639,57267.97054777393,59070.20388619772,2026-02-21T14:00:00Z,bundle-fbcddb17c6afab4b862b2d0a,True
2026-02-21T14:00:00Z,NYISO_NYC_J,5392.0312,5392.0312,387.0,0.0,7054.87155,51.02,5814.910542593573,5925.401315630374,6027.726278340965,5814.910542593573,5925.401315630374,6027.726278340965,2026-02-21T14:00:00Z,bundle-5e6c704f87cc84392722a1dc,True
2026-02-21T14:00:00Z,SPP_NORTH_HUB,34761.0,19307.0,15454.0,0.0,41569.45,29.0681,33749.00379334465,34402.186649852054,35468.198718257634,19885.847539683098,20242.324165389567,20755.61685011236,2026-02-21T14:00:00Z,bundle-2f15011435d8697103800f66,True
2026-02-21T15:00:00Z,CAISO_NP15,24062.0,23025.0,514.0,523.0,32722.8,28.19926,23459.601430058592,23990.574731557284,24525.466741766635,16651.328371758274,15366.114831936848,14098.746346425089,2026-02-21T15:00:00Z,bundle-7c9cd8b3c5e3cdaef57583cc,True
2026-02-21T15:00:00Z,ERCOT_LZ_NORTH,48701.717883,15392.200366663885,15804.32229733889,17505.19521899722,71754.41932255,-1.26,51094.322033291384,52567.44311831283,53444.396439078824,20631.2741500999,21946.306622485678,21029.076992132876,2026-02-21T15:00:00Z,bundle-109861ef5e61f980f9d7e90b,True
2026-02-21T15:00:00Z,ISONE_NEMA,14537.0,13713.0,591.0,233.0,17608.25,71.29,14055.365805214811,14845.49927400215,15194.643874995272,13195.863529512344,13998.072215156113,14191.135995563747,2026-02-21T15:00:00Z,bundle-300300ae302ff22f5c9d57a4,True
2026-02-21T15:00:00Z,MISO_MINN_HUB,73736.0,58748.0,9968.0,5020.0,91510.75,25.39,74207.53372769429,76133.52160946254,77533.95602606787,57267.97054777393,59070.20388619772,60662.674787228294,2026-02-21T15:00:00Z,bundle-fbcddb17c6afab4b862b2d0a,True
2026-02-21T15:00:00Z,NYISO_NYC_J,5414.309,5414.309,316.0,0.0,7054.87155,54.28,5925.401315630374,6027.726278340965,6059.0911262513,5925.401315630374,6027.726278340965,6059.0911262513,2026-02-21T15:00:00Z,bundle-5e6c704f87cc84392722a1dc,True
2026-02-21T15:00:00Z,SPP_NORTH_HUB,35276.0,20300.0,14976.0,0.0,41569.45,31.0427,34402.186649852054,35468.198718257634,36168.99669007453,20242.324165389567,20755.61685011236,21895.080930222673,2026-02-21T15:00:00Z,bundle-2f15011435d8697103800f66,True
2026-02-21T16:00:00Z,CAISO_NP15,24790.0,16825.0,490.0,7475.0,32722.8,23.45815,23990.574731557284,24525.466741766635,25276.992346840274,15366.114831936848,14098.746346425089,14045.766096561965,2026-02-21T16:00:00Z,bundle-7c9cd8b3c5e3cdaef57583cc,True
2026-02-21T16:00:00Z,ERCOT_LZ_NORTH,49194.428503,14260.641411211116,15978.934102366666,18954.852989422223,71754.41932255,-2.36,52567.44311831283,53444.396439078824,53263.75649475092,21946.306622485678,21029.076992132876,19434.24333768597,2026-02-21T16:00:00Z,bundle-109861ef5e61f980f9d7e90b,True
2026-02-21T16:00:00Z,ISONE_NEMA,14617.0,13871.0,506.0,240.0,17608.25,68.59,14845.49927400215,15194.643874995272,15092.376507865567,13998.072215156113,14191.135995563747,14070.366088689592,2026-02-21T16:00:00Z,bundle-300300ae302ff22f5c9d57a4,True
2026-02-21T16:00:00Z,MISO_MINN_HUB,74562.0,56821.0,10501.0,7240.0,91510.75,25.2,76133.52160946254,77533.95602606787,77882.6848158426,59070.20388619772,60662.674787228294,57610.75086892649,2026-02-21T16:00:00Z,bundle-fbcddb17c6afab4b862b2d0a,True
2026-02-21T16:00:00Z,NYISO_NYC_J,5442.3053,5442.3053,284.0,0.0,7054.87155,53.25,6027.726278340965,6059.0911262513,5946.732622888205,6027.726278340965,6059.0911262513,5946.732622888205,2026-02-21T16:00:00Z,bundle-5e6c704f87cc84392722a1dc,True
2026-02-21T16:00:00Z,SPP_NORTH_HUB,35150.0,21750.0,13400.0,0.0,41569.45,25.2734,35468.198718257634,36168.99669007453,36127.21141744419,20755.61685011236,21895.080930222673,22576.98866277736,2026-02-21T16:00:00Z,bundle-2f15011435d8697103800f66,True
2026-02-21T17:00:00Z,CAISO_NP15,25953.0,10958.0,484.0,14511.0,32722.8,24.29547,24525.466741766635,25276.992346840274,25890.502474735895,14098.746346425089,14045.766096561965,12526.80807379569,2026-02-21T17:00:00Z,bundle-7c9cd8b3c5e3cdaef57583cc,True
2026-02-21T17:00:00Z,ERCOT_LZ_NORTH,49646.874798,13861.982297636114,16221.798773961113,19563.09372640277,71754.41932255,-4.11,53444.396439078824,53263.75649475092,52295.7189174075,21029.076992132876,19434.24333768597,22185.550357170767,2026-02-21T17:00:00Z,bundle-109861ef5e61f980f9d7e90b,True
2026-02-21T17:00:00Z,ISONE_NEMA,14609.0,13857.0,409.0,343.0,17608.25,65.72,15194.643874995272,15092.376507865567,15043.929845424742,14191.135995563747,14070.366088689592,14201.17957973962,2026-02-21T17:00:00Z,bundle-300300ae302ff22f5c9d57a4,True
2026-02-21T17:00:00Z,MISO_MINN_HUB,74425.0,54291.0,11511.0,8623.0,91510.75,24.31,77533.95602606787,77882.6848158426,78108.01986634622,60662.674787228294,57610.75086892649,56648.83144425477,2026-02-21T17:00:00Z,bundle-fbcddb17c6afab4b862b2d0a,True
2026-02-21T17:00:00Z,NYISO_NYC_J,5579.7157,5579.7157,244.0,0.0,7054.87155,51.2,6059.0911262513,5946.732622888205,5870.142739175196,6059.0911262513,5946.732622888205,5870.142739175196,2026-02-21T17:00:00Z,bundle-5e6c704f87cc84392722a1dc,True
2026-02-21T17:00:00Z,SPP_NORTH_HUB,34524.0,22444.0,12080.0,0.0,41569.45,22.3425,36168.99669007453,36127.21141744419,35208.309247164136,21895.080930222673,22576.98866277736,23637.21590386387,2026-02-21T17:00:00Z,bundle-2f15011435d8697103800f66,True
2026-02-21T18:00:00Z,CAISO_NP15,25522.0,9245.0,606.0,15671.0,32722.8,20.86931,25276.992346840274,25890.502474735895,26761.884281377515,14045.766096561965,12526.80807379569,10896.756147698226,2026-02-21T18:00:00Z,bundle-7c9cd8b3c5e3cdaef57583cc,True
2026-02-21T18:00:00Z,ERCOT_LZ_NORTH,49798.962622,13722.45576498888,16577.92579085,19498.58106616112,71754.41932255,-3.82,53263.75649475092,52295.7189174075,51867.84931527588,19434.24333768597,22185.550357170767,25306.135965900066,2026-02-21T18:00:00Z,bundle-109861ef5e61f980f9d7e90b,True
2026-02-21T18:00:00Z,ISONE_NEMA,14186.0,13340.0,427.0,419.0,17608.25,62.16,15092.376507865567,15043.929845424742,15167.6919666691,14070.366088689592,14201.17957973962,14379.433245907208,2026-02-21T18:00:00Z,bundle-300300ae302ff22f5c9d57a4,True
2026-02-21T18:00:00Z,MISO_MINN_HUB,74021.0,53081.0,12010.0,8930.0,91510.75,24.53,77882.6848158426,78108.01986634622,77066.33015333524,57610.75086892649,56648.83144425477,57070.380441932684,2026-02-21T18:00:00Z,bundle-fbcddb17c6afab4b862b2d0a,True
2026-02-21T18:00:00Z,NYISO_NYC_J,5545.0338,5545.0338,173.0,0.0,7054.87155,52.03,5946.732622888205,5870.142739175196,5959.184822863986,5946.732622888205,5870.142739175196,5959.184822863986,2026-02-21T18:00:00Z,bundle-5e6c704f87cc84392722a1dc,True
2026-02-21T18:00:00Z,SPP_NORTH_HUB,33680.0,22512.0,11168.0,0.0,41569.45,21.5846,36127.21141744419,35208.309247164136,33977.25249459425,22576.98866277736,23637.21590386387,23484.90192700507,2026-02-21T18:00:00Z,bundle-2f15011435d8697103800f66,True
2026-02-21T19:00:00Z,CAISO_NP15,24717.0,7762.0,710.0,16245.0,32722.8,12.18,25890.502474735895,26761.884281377515,26546.159906833072,12526.80807379569,10896.756147698226,13833.196074782581,2026-02-21T19:00:00Z,bundle-7c9cd8b3c5e3cdaef57583cc,True
2026-02-21T19:00:00Z,ERCOT_LZ_NORTH,49843.154378,12625.199308205556,16762.85367076667,20455.10139902777,71754.41932255,-4.12,52295.7189174075,51867.84931527588,51180.040500348805,22185.550357170767,25306.135965900066,27194.61612523865,2026-02-21T19:00:00Z,bundle-109861ef5e61f980f9d7e90b,True
2026-02-21T19:00:00Z,ISONE_NEMA,13846.0,13014.0,412.0,420.0,17608.25,62.1,15043.929845424742,15167.6919666691,15011.997081771322,14201.17957973962,14379.433245907208,14100.32999485956,2026-02-21T19:00:00Z,bundle-300300ae302ff22f5c9d57a4,True
2026-02-21T19:00:00Z,MISO_MINN_HUB,73734.0,51487.0,13179.0,9068.0,91510.75,22.6,78108.01986634622,77066.33015333524,75861.74237646395,56648.83144425477,57070.380441932684,57864.81470367861,2026-02-21T19:00:00Z,bundle-fbcddb17c6afab4b862b2d0a,True
2026-02-21T19:00:00Z,NYISO_NYC_J,5464.9478,5464.9478,129.0,0.0,7054.87155,51.25,5870.142739175196,5959.184822863986,5825.089472381886,5870.142739175196,5959.184822863986,5825.089472381886,2026-02-21T19:00:00Z,bundle-5e6c704f87cc84392722a1dc,True
2026-02-21T19:00:00Z,SPP_NORTH_HUB,32740.0,21141.0,11599.0,0.0,41569.45,20.152,35208.309247164136,33977.25249459425,33008.290161789686,23637.21590386387,23484.90192700507,22070.650180921006,2026-02-21T19:00:00Z,bundle-2f15011435d8697103800f66,True
2026-02-21T20:00:00Z,CAISO_NP15,23573.0,7174.0,638.0,15761.0,32722.8,8.7607,26761.884281377515,26546.159906833072,25969.699424973234,10896.756147698226,13833.196074782581,16732.820828973556,2026-02-21T20:00:00Z,bundle-7c9cd8b3c5e3cdaef57583cc,True
2026-02-21T20:00:00Z,ERCOT_LZ_NORTH,50015.588586,12565.88587208889,16783.91508770278,20665.78762620833,71754.41932255,-3.73,51867.84931527588,51180.040500348805,50288.720981707454,25306.135965900066,27194.61612523865,27214.155020045306,2026-02-21T20:00:00Z,bundle-109861ef5e61f980f9d7e90b,True
2026-02-21T20:00:00Z,ISONE_NEMA,14043.0,13379.0,332.0,332.0,17608.25,60.98,15167.6919666691,15011.997081771322,14807.667725905045,14379.433245907208,14100.32999485956,13920.751742749844,2026-02-21T20:00:00Z,bundle-300300ae302ff22f5c9d57a4,True
2026-02-21T20:00:00Z,MISO_MINN_HUB,73117.0,48553.0,15655.0,8909.0,91510.75,21.67,77066.33015333524,75861.74237646395,75414.84564168617,57070.380441932684,57864.81470367861,58240.98589467528,2026-02-21T20:00:00Z,bundle-fbcddb17c6afab4b862b2d0a,True
2026-02-21T20:00:00Z,NYISO_NYC_J,5498.7271,5498.7271,111.0,0.0,7054.87155,54.5,5959.184822863986,5825.089472381886,5511.347449016609,5959.184822863986,5825.089472381886,5511.347449016609,2026-02-21T20:00:00Z,bundle-5e6c704f87cc84392722a1dc,True
2026-02-21T20:00:00Z,SPP_NORTH_HUB,31956.0,19299.0,12657.0,0.0,41569.45,18.325,33977.25249459425,33008.290161789686,32302.736547759763,23484.90192700507,22070.650180921006,19171.531247223535,2026-02-21T20:00:00Z,bundle-2f15011435d8697103800f66,True
2026-02-21T21:00:00Z,CAISO_NP15,21896.0,7124.0,436.0,14336.0,32722.8,4.15661,26546.159906833072,25969.699424973234,26283.895352846564,13833.196074782581,16732.820828973556,18511.583780558467,2026-02-21T21:00:00Z,bundle-7c9cd8b3c5e3cdaef57583cc,True
2026-02-21T21:00:00Z,ERCOT_LZ_NORTH,50213.48475,13537.510847980551,17165.656964133337,19510.31693788612,71754.41932255,-3.12,51180.040500348805,50288.720981707454,50066.775419607475,27194.61612523865,27214.155020045306,27499.86040769184,2026-02-21T21:00:00Z,bundle-109861ef5e61f980f9d7e90b,True
2026-02-21T21:00:00Z,ISONE_NEMA,14377.0,13820.0,339.0,218.0,17608.25,65.38,15011.997081771322,14807.667725905045,15360.260013907282,14100.32999485956,13920.751742749844,14702.663714677883,2026-02-21T21:00:00Z,bundle-300300ae302ff22f5c9d57a4,True
2026-02-21T21:00:00Z,MISO_MINN_HUB,72433.0,45653.0,18043.0,8737.0,91510.75,21.9,75861.74237646395,75414.84564168617,75156.91274184869,57864.81470367861,58240.98589467528,55785.19267470899,2026-02-21T21:00:00Z,bundle-fbcddb17c6afab4b862b2d0a,True
2026-02-21T21:00:00Z,NYISO_NYC_J,5547.9045,5547.9045,80.0,0.0,7054.87155,60.1,5825.089472381886,5511.347449016609,5432.093152906091,5825.089472381886,5511.347449016609,5432.093152906091,2026-02-21T21:00:00Z,bundle-5e6c704f87cc84392722a1dc,True
2026-02-21T21:00:00Z,SPP_NORTH_HUB,31440.0,17553.0,13887.0,0.0,41569.45,17.9386,33008.290161789686,32302.736547759763,32035.19925486597,22070.650180921006,19171.531247223535,16091.400727373637,2026-02-21T21:00:00Z,bundle-2f15011435d8697103800f66,True
2026-02-21T22:00:00Z,CAISO_NP15,20725.0,7192.0,520.0,13013.0,32722.8,7.25836,25969.699424973234,26283.895352846564,25625.162594411333,16732.820828973556,18511.583780558467,20112.01338181692,2026-02-21T22:00:00Z,bundle-7c9cd8b3c5e3cdaef57583cc,True
2026-02-21T22:00:00Z,ERCOT_LZ_NORTH,49986.213636,16573.03155876667,17136.59839164722,16276.583685586113,71754.41932255,-2.05,50288.720981707454,50066.775419607475,49644.77062204845,27214.155020045306,27499.86040769184,28038.77215818419,2026-02-21T22:00:00Z,bundle-109861ef5e61f980f9d7e90b,True
2026-02-21T22:00:00Z,ISONE_NEMA,15166.0,14728.0,357.0,81.0,17608.25,51.16,14807.667725905045,15360.260013907282,15552.038840215191,13920.751742749844,14702.663714677883,15015.431832713333,2026-02-21T22:00:00Z,bundle-300300ae302ff22f5c9d57a4,True
2026-02-21T22:00:00Z,MISO_MINN_HUB,72073.0,43741.0,19941.0,8391.0,91510.75,26.62,75414.84564168617,75156.91274184869,73846.1227894907,58240.98589467528,55785.19267470899,52756.43318881596,2026-02-21T22:00:00Z,bundle-fbcddb17c6afab4b862b2d0a,True
2026-02-21T22:00:00Z,NYISO_NYC_J,5683.7866,5683.7866,42.0,0.0,7054.87155,70.34,5511.347449016609,5432.093152906091,5332.387686123667,5511.347449016609,5432.093152906091,5332.387686123667,2026-02-21T22:00:00Z,bundle-5e6c704f87cc84392722a1dc,True
2026-02-21T22:00:00Z,SPP_NORTH_HUB,31258.0,16957.0,14301.0,0.0,41569.45,21.0469,32302.736547759763,32035.19925486597,32049.674868201764,19171.531247223535,16091.400727373637,14251.29962812591,2026-02-21T22:00:00Z,bundle-2f15011435d8697103800f66,True
2026-02-21T23:00:00Z,CAISO_NP15,20255.0,7329.0,468.0,12458.0,32722.8,10.0,26283.895352846564,25625.162594411333,25207.354169306793,18511.583780558467,20112.01338181692,21389.001575668728,2026-02-21T23:00:00Z,bundle-7c9cd8b3c5e3cdaef57583cc,True
2026-02-21T23:00:00Z,ERCOT_LZ_NORTH,49915.953511,21959.644359933336,17942.966625205554,10013.34252586111,71754.41932255,10.9,50066.775419607475,49644.77062204845,48486.07049416535,27499.86040769184,28038.77215818419,28384.528968858063,2026-02-21T23:00:00Z,bundle-109861ef5e61f980f9d7e90b,True
2026-02-21T23:00:00Z,ISONE_NEMA,16026.0,15639.0,383.0,4.0,17608.25,49.96,15360.260013907282,15552.038840215191,15477.423345810865,14702.663714677883,15015.431832713333,14995.290319859485,2026-02-21T23:00:00Z,bundle-300300ae302ff22f5c9d57a4,True
2026-02-21T23:00:00Z,MISO_MINN_HUB,73682.0,47764.0,20689.0,5229.0,91510.75,31.79,75156.91274184869,73846.1227894907,72852.53506272747,55785.19267470899,52756.43318881596,49743.55771853975,2026-02-21T23:00:00Z,bundle-fbcddb17c6afab4b862b2d0a,True
2026-02-21T23:00:00Z,NYISO_NYC_J,5725.5233,5725.5233,24.0,0.0,7054.87155,75.12,5432.093152906091,5332.387686123667,5284.787744727634,5432.093152906091,5332.387686123667,5284.787744727634,2026-02-21T23:00:00Z,bundle-5e6c704f87cc84392722a1dc,True
2026-02-21T23:00:00Z,SPP_NORTH_HUB,31601.0,17100.0,14501.0,0.0,41569.45,36.719,32035.19925486597,32049.674868201764,32258.772239325644,16091.400727373637,14251.29962812591,14358.535625130213,2026-02-21T23:00:00Z,bundle-2f15011435d8697103800f66,True
2026-02-22T00:00:00Z,CAISO_NP15,20283.0,8776.0,403.0,11104.0,32722.8,23.93391,25625.162594411333,25207.354169306793,25396.58121764373,20112.01338181692,21389.001575668728,22439.14280718984,2026-02-22T00:00:00Z,bundle-7c9cd8b3c5e3cdaef57583cc,True
2026-02-22T00:00:00Z,ERCOT_LZ_NORTH,50052.897752,32909.043729686106,16341.813844658334,802.0401776555557,71754.41932255,21.93,49644.77062204845,48486.07049416535,47526.19618144456,28038.77215818419,28384.528968858063,29370.188512395707,2026-02-22T00:00:00Z,bundle-109861ef5e61f980f9d7e90b,True
2026-02-22T00:00:00Z,ISONE_NEMA,16206.0,15771.0,435.0,0.0,17608.25,55.26,15552.038840215191,15477.423345810865,15534.465741309748,15015.431832713333,14995.290319859485,15074.686028689304,2026-02-22T00:00:00Z,bundle-300300ae302ff22f5c9d57a4,True
2026-02-22T00:00:00Z,MISO_MINN_HUB,75891.0,54120.0,20951.0,820.0,91510.75,25.81,73846.1227894907,72852.53506272747,73823.30442754038,52756.43318881596,49743.55771853975,52472.264432696196,2026-02-22T00:00:00Z,bundle-fbcddb17c6afab4b862b2d0a,True
2026-02-22T00:00:00Z,NYISO_NYC_J,5714.1271,5714.1271,22.0,0.0,7054.87155,68.1,5332.387686123667,5284.787744727634,5161.68765091101,5332.387686123667,5284.787744727634,5161.68765091101,2026-02-22T00:00:00Z,bundle-5e6c704f87cc84392722a1dc,True
2026-02-22T00:00:00Z,SPP_NORTH_HUB,32364.0,18814.0,13550.0,0.0,41569.45,41.1992,32049.674868201764,32258.772239325644,32816.37905566912,14251.29962812591,14358.535625130213,15436.095674250088,2026-02-22T00:00:00Z,bundle-2f15011435d8697103800f66,True
2026-02-22T01:00:00Z,CAISO_NP15,21274.0,12432.0,392.0,8450.0,32722.8,37.61324,25207.354169306793,25396.58121764373,25798.024103371776,21389.001575668728,22439.14280718984,23348.958917019845,2026-02-22T01:00:00Z,bundle-7c9cd8b3c5e3cdaef57583cc,True
2026-02-22T01:00:00Z,ERCOT_LZ_NORTH,50073.442871,34703.547874136115,15369.658083641663,0.2369132222222221,71754.41932255,22.49,48486.07049416535,47526.19618144456,47344.51146308942,28384.528968858063,29370.188512395707,35942.67587360855,2026-02-22T01:00:00Z,bundle-109861ef5e61f980f9d7e90b,True
2026-02-22T01:00:00Z,ISONE_NEMA,15837.0,15304.0,533.0,0.0,17608.25,68.16,15477.423345810865,15534.465741309748,14926.104150578823,14995.290319859485,15074.686028689304,14417.398424155112,2026-02-22T01:00:00Z,bundle-300300ae302ff22f5c9d57a4,True
2026-02-22T01:00:00Z,MISO_MINN_HUB,77385.0,56173.0,21207.0,5.0,91510.75,21.26,72852.53506272747,73823.30442754038,75335.23812507998,49743.55771853975,52472.264432696196,58633.47778469983,2026-02-22T01:00:00Z,bundle-fbcddb17c6afab4b862b2d0a,True
2026-02-22T01:00:00Z,NYISO_NYC_J,5631.5158,5631.5158,21.0,0.0,7054.87155,61.44,5284.787744727634,5161.68765091101,4938.345211735367,5284.787744727634,5161.68765091101,4938.345211735367,2026-02-22T01:00:00Z,bundle-5e6c704f87cc84392722a1dc,True
2026-02-22T01:00:00Z,SPP_NORTH_HUB,33520.0,20693.0,12827.0,0.0,41569.45,24.6311,32258.772239325644,32816.37905566912,33545.62488396862,14358.535625130213,15436.095674250088,17937.33525176602,2026-02-22T01:00:00Z,bundle-2f15011435d8697103800f66,True
2026-02-22T02:00:00Z,CAISO_NP15,23633.0,22342.0,385.0,906.0,32722.8,38.24313,25396.58121764373,25798.024103371776,25502.19649348589,22439.14280718984,23348.958917019845,23795.79926874595,2026-02-22T02:00:00Z,bundle-7c9cd8b3c5e3cdaef57583cc,True
2026-02-22T02:00:00Z,ERCOT_LZ_NORTH,49483.379474,33893.12633974723,15590.041857699998,0.2112765527777778,71754.41932255,22.7,47526.19618144456,47344.51146308942,47009.59795825471,29370.188512395707,35942.67587360855,34366.94351586149,2026-02-22T02:00:00Z,bundle-109861ef5e61f980f9d7e90b,True
2026-02-22T02:00:00Z,ISONE_NEMA,15386.0,14800.0,586.0,0.0,17608.25,65.68,15534.465741309748,14926.104150578823,13905.43411800177,15074.686028689304,14417.398424155112,13349.270650422035,2026-02-22T02:00:00Z,bundle-300300ae302ff22f5c9d57a4,True
2026-02-22T02:00:00Z,MISO_MINN_HUB,76878.0,54493.0,22380.0,5.0,91510.75,21.62,73823.30442754038,75335.23812507998,74791.96503253875,52472.264432696196,58633.47778469983,57175.61920355877,2026-02-22T02:00:00Z,bundle-fbcddb17c6afab4b862b2d0a,True
2026-02-22T02:00:00Z,NYISO_NYC_J,5529.2515,5529.2515,45.0,0.0,7054.87155,56.81,5161.68765091101,4938.345211735367,4743.464184040157,5161.68765091101,4938.345211735367,4743.464184040157,2026-02-22T02:00:00Z,bundle-5e6c704f87cc84392722a1dc,True
2026-02-22T02:00:00Z,SPP_NORTH_HUB,34179.0,20166.0,14013.0,0.0,41569.45,21.4582,32816.37905566912,33545.62488396862,34430.04681251627,15436.095674250088,17937.33525176602,20494.681849503635,2026-02-22T02:00:00Z,bundle-2f15011435d8697103800f66,True
