interaction_count,mean_raw_joint_reward,mean_raw_ramp_reward,mean_raw_peak_reward,mean_raw_ramp_squared,mean_raw_peak_increment,mean_raw_incremental_ramp_impact,episode_count,mean_completed_episode_return,elapsed_seconds
139264,1.1363560245999037e-05,1.2774590341810926e-05,-1.4110300958118897e-06,0.006877564821597125,0.000891882025805961,-0.00015416523176924567,0,nan,718.5260246999678
141312,3.520509843016821e-06,1.3348735371576492e-05,-9.82822552855967e-06,0.008303629755294861,0.0074686911801813685,-0.00016109408030486305,4,0.0038546729251820733,732.4767520999885
143360,5.754536192915959e-06,1.395060631060143e-05,-8.196070117685469e-06,0.008434608617809057,0.006415945829143694,-0.00016835752831589334,4,0.005386625218047737,741.3331683999859
145408,1.5200391699260506e-05,1.5558286945731894e-05,-3.5789524647138634e-07,0.00849208914773657,0.0006614386583407446,-0.0001877592039151972,0,nan,746.3303356000106
147456,4.150241005008075e-06,1.2684548542988365e-05,-8.534307537980291e-06,0.007545983794674813,0.007086067196637449,-0.00015307859694081076,4,0.006443812007074308,752.3051066999906
149504,4.560054825139478e-06,1.3448436275176901e-05,-8.888381450037423e-06,0.0074156883978746665,0.006984963266344652,-0.00016229728232542833,4,0.004712042330338516,758.4382186000003
151552,1.1498302200997093e-05,1.5764254038266816e-05,-4.2659518372697215e-06,0.008819297186891985,0.0032440431273429876,-0.0001902448385780605,2,0.004708702152628233,764.0281937000109
153600,1.0938422454298102e-05,1.5436171040037157e-05,-4.497748585739056e-06,0.006866194460740785,0.003988237592641245,-0.0001862854950603212,2,0.009514069450041532,769.6667918000021
155648,4.76703022774445e-06,1.3893678194380228e-05,-9.126647966635775e-06,0.006906234667411114,0.0068013873972534705,-0.00016767051323387513,4,0.006376882427908013,775.9465800999897
157696,6.592378465167968e-06,1.477620687103786e-05,-8.183828405869892e-06,0.0076023064272012185,0.00745766540247802,-0.00017832097123992365,4,0.005651078734463247,782.112976400007
159744,1.5243178142265094e-05,1.5870529099919214e-05,-6.273509576541217e-07,0.009245318073660264,0.0004660305351455496,-0.00019152737829734287,0,nan,787.1289877999807
161792,6.5268583509320565e-06,1.5477161738445168e-05,-8.950303387513112e-06,0.009380620339987433,0.007011583747172983,-0.00018678017554332437,4,0.0066801250454111664,793.1979913999676
163840,6.202590266413345e-06,1.5177468244852101e-05,-8.974877978438755e-06,0.00831017293360353,0.007340474066833772,-0.00018316343984665852,4,0.007200377520606406,799.6005997000029
165888,1.4136674028123397e-05,1.4141320508387146e-05,-4.646480263750517e-09,0.00882049320613883,0.001059912563963245,-0.00017065908928314333,0,nan,804.8793147999677
167936,7.469797254720043e-06,1.6903501561690012e-05,-9.43370430696997e-06,0.008569958436910885,0.0065244804862555315,-0.00020399340927909003,4,0.005551052136517158,811.4973747999757
169984,8.043064371112701e-06,1.6725907662821727e-05,-8.682843291709026e-06,0.008350379371047708,0.00706136341908932,-0.0002018501855946308,4,0.008391710415553049,818.4676883000066
172032,9.597849923994187e-06,1.334849126183856e-05,-3.7506413378443746e-06,0.007910938013674707,0.004227853516791438,-0.00016109113436034992,3,0.0052714592816397975,827.125085000007
174080,1.0714488455128093e-05,1.5028591353441224e-05,-4.3141028983131295e-06,0.008465772536203382,0.0038833202193864357,-0.00018136677632514246,1,0.006682181916413011,834.7494683999685
176128,7.745490491213473e-06,1.6278500480466954e-05,-8.533009989253485e-06,0.00873656165070091,0.006736618111355445,-0.00019645082404037443,4,0.007137950978256934,842.7694127999712
178176,8.29181659878544e-06,1.6847298004749095e-05,-8.555481405963657e-06,0.00828937933269519,0.006726213944192984,-0.00020331513826215628,4,0.007446618176574752,849.6354964000056
180224,1.4833942852064408e-05,1.4852767285981306e-05,-1.8824433916898917e-08,0.008702068651383378,0.0009676260768767327,-0.00017924491117054316,0,nan,858.193283999979
182272,7.038961868021094e-06,1.554290999748792e-05,-8.503948129466827e-06,0.007349699415701872,0.006472298148647053,-0.00018757363312768034,4,0.006071821151043397,871.7081059999764
184320,7.922398628999213e-06,1.6241426859831067e-05,-8.319028230831856e-06,0.0072742493770291145,0.006428353832014575,-0.00019600341530436592,4,0.0070457233229214815,885.5108742999728
186368,1.8417598139191514e-05,1.908914431661335e-05,-6.715461774218372e-07,0.0075051348219595665,0.00038231392141672147,-0.00023036999849735242,0,nan,891.0982862999663
188416,7.508270347266464e-06,1.5740497471418997e-05,-8.232227124152534e-06,0.008351779748264444,0.007209502688488181,-0.00018995814158534767,4,0.009020585850404543,897.3870834999834
190464,8.440768900708784e-06,1.6641388220090202e-05,-8.200619319381416e-06,0.007895493711801867,0.006612743211799824,-0.00020083019519736021,4,0.007024992290593624,906.0748941000202
192512,7.667054109582281e-06,1.5930678824456954e-05,-8.263624714874673e-06,0.0066075198450516225,0.0053966082434792366,-0.00019225327212063568,4,0.00827056432020607,920.3284688999993
194560,1.8027346220040964e-05,1.8674819219112202e-05,-6.474729990712387e-07,0.007609853132186598,0.001019961428469221,-0.00022536987536424344,0,nan,929.4037254999857
196608,7.995213388158013e-06,1.649930897972489e-05,-8.504095591566875e-06,0.007607041678434169,0.0067255115282005146,-0.00019911556651382216,4,0.008674603686657447,936.0465049999766
198656,8.251168705659832e-06,1.676770956616005e-05,-8.51654086050022e-06,0.0076698652411158735,0.006151950521582312,-0.00020235465579243088,4,0.007334688898175846,942.4421869000071
200704,1.6798507991063423e-05,1.6805080809499594e-05,-6.572818436166765e-09,0.007742500584708002,0.000456763764620178,-0.00020280565627360392,0,nan,949.1721460999688
202752,7.327641905464538e-06,1.5580946094515142e-05,-8.253304189050607e-06,0.008019025956818939,0.007101192297688101,-0.00018803265713994996,4,0.008071260395284854,964.43924159999
204800,8.359898988484892e-06,1.6403774202066746e-05,-8.043875213581857e-06,0.007209468831882936,0.006844245056076961,-0.000197962641782335,4,0.007549044553393985,978.0380576999742
206848,1.2012463096616179e-05,1.4206026360635826e-05,-2.193563264019648e-06,0.006886975138250959,0.001781150009265005,-0.00017143996698190558,1,0.005315261598714699,990.477620300022
208896,1.2648810817206531e-05,1.863239500710207e-05,-5.983584189895542e-06,0.008481082576335461,0.005339101295244798,-0.00022485789507351245,3,0.007232664320817835,999.8049599999795
210944,6.163754114708397e-06,1.5252185816450911e-05,-9.088431701742515e-06,0.008000764607201593,0.0077853544153020145,-0.00018406514013093807,4,0.008864332544223303,1009.425638500019
212992,1.1627473160396359e-05,1.62058989853924e-05,-4.578425824996037e-06,0.009420261778545998,0.00388357981396367,-0.0001955746608120062,2,0.006818974980937826,1015.706946899998
215040,1.2198355688240213e-05,1.6910027818336822e-05,-4.711672130096607e-06,0.00874356432990758,0.0042284045770106604,-0.00020407216889811651,2,0.006359628719302091,1021.4929870999767
217088,8.799818791390817e-06,1.6997541108900183e-05,-8.197722317509366e-06,0.009128972731084045,0.007310118355546499,-0.00020512828939682506,4,0.007522768148757727,1028.5599290999817
219136,7.729240118821622e-06,1.642403368706118e-05,-8.694793568239557e-06,0.008611208363941775,0.006336243129482393,-0.00019820713558731204,4,0.0084674330180222,1035.3590820999816
221184,1.9976535928765782e-05,1.957349340738438e-05,4.0304252138140006e-07,0.008590722822014,0.000643120958412695,-0.0002362151792693375,0,nan,1040.5414060999756
223232,6.89609582647377e-06,1.624295406612388e-05,-9.34685823965011e-06,0.007785272266782641,0.007095844983707883,-0.00019602184580630694,4,0.009220390074225081,1047.1431955000153
225280,6.158184812892442e-06,1.567105996287617e-05,-9.512875149983726e-06,0.007020134631869986,0.006891643726425381,-0.00018912016171189944,4,0.006183296818357959,1054.018289599975
227328,1.766402724427955e-05,1.9756036670946253e-05,-2.0920094266666994e-06,0.007344419006462533,0.0016000710756614274,-0.00023841813245859342,1,0.007247671380476031,1059.6760601999704
229376,1.1194187276953729e-05,1.8377013288655187e-05,-7.1828260117014565e-06,0.008610142048591304,0.005727359755800345,-0.0002217759189975257,3,0.00933140638099581,1065.7088174999808
231424,7.161681077777614e-06,1.62868558502086e-05,-9.125174772430985e-06,0.0089150756888829,0.008322868685055763,-0.00019655165760750046,4,0.008577860044540359,1072.05494240002
233472,6.897695252414079e-06,1.5242509213349015e-05,-8.344813960934935e-06,0.010848556471411853,0.006565212766047887,-0.00018394836176701199,4,0.00672910944191786,1081.9991065000067
235520,1.867401618941558e-05,1.8771452941159504e-05,-9.743675174392603e-08,0.00862316084651489,0.0011570641879434422,-0.00022653606228355212,0,nan,1088.982698799984
237568,8.703682153232057e-06,1.697779081127452e-05,-8.27410865804246e-06,0.007973997649660669,0.007026466515035773,-0.00020488994052382777,4,0.008574095276199865,1095.2536603999906
239616,9.992030664066167e-06,1.812467904027607e-05,-8.1326483762099e-06,0.007695081074834405,0.00656648085355573,-0.00021873072014231372,4,0.008138183755555214,1101.6109455999685
241664,1.7976109561302514e-05,1.8011418638774953e-05,-3.530907747244057e-08,0.008233131722143194,0.0005449638674212328,-0.00021736388053489805,0,nan,1112.0093461999786
243712,1.1158980086050026e-05,1.931187914021829e-05,-8.152899054168267e-06,0.0084488656453538,0.006539346229540558,-0.00023305798807551922,4,0.009190234625095665,1126.2551494999789
245760,9.232976200413668e-06,1.7474385734141584e-05,-8.241409533727917e-06,0.007404623936310131,0.0066264434780554035,-0.00021088290541199805,4,0.010122507441561426,1139.9776445999742
247808,1.2093971881215083e-05,1.6712855011140476e-05,-4.618883129925395e-06,0.006831957146632843,0.003405657633682567,-0.00020169266468649986,2,0.009130325585005834,1152.6898826999823
249856,1.3977655350211915e-05,1.7841388625710383e-05,-3.8637332754984675e-06,0.00862516235829449,0.004302069524603707,-0.00021531193869798182,2,0.0066923602888458375,1165.2646392000024
251904,1.0147885838201244e-05,1.8576800827036933e-05,-8.428914988835685e-06,0.008513985832430281,0.0062313486155728785,-0.00022418697808710138,4,0.008600553630637994,1179.36608409998
253952,1.0831980363714312e-05,1.8522289441787964e-05,-7.69030907807365e-06,0.007764846359978803,0.006529625152899981,-0.0002235291283935997,4,0.009504833098638251,1193.2058348999708
256000,1.4517976292171845e-05,1.556105200610685e-05,-1.0430757139350067e-06,0.006132734044849236,0.0009835576209455794,-0.00018779257298317945,0,nan,1201.7177309999825
258048,1.0929881308224983e-05,1.909504130914003e-05,-8.16516000091505e-06,0.008537795408430061,0.006680245148329258,-0.00023044116408429434,4,0.006632538348546713,1208.2609030000167
260096,1.1618853986337595e-05,2.0018515996474278e-05,-8.399662010136682e-06,0.008138430690319939,0.006362502196621012,-0.00024158576327664176,4,0.010925181765502154,1214.5618209000095
262144,1.387171270319263e-05,1.648485794785466e-05,-2.6131452446620327e-06,0.0065312134967020746,0.002263388947576728,-0.00019894116979205127,1,0.008382040195280618,1220.0575055999798
264192,1.1349439824924503e-05,1.721021800217906e-05,-5.860778177254555e-06,0.00696104063457804,0.005428109960545344,-0.00020769489871007939,3,0.0073083738043734315,1229.7456921999692
266240,9.578279129312836e-06,1.784249962056515e-05,-8.264220491252315e-06,0.007828063212021775,0.006632107156376229,-0.00021532534631221422,4,0.008319767876737346,1243.1031582999858
268288,8.912954084500264e-06,1.6984574713879475e-05,-8.071620629379213e-06,0.0071466503013715935,0.00652788122446367,-0.00020497180944403654,4,0.008972686536855273,1257.0735233000014
270336,1.870215162113781e-05,1.8751547313414774e-05,-4.9395692276966296e-08,0.007979235727694545,0.0007975391997130115,-0.00022629583886873666,0,nan,1268.3596573999966
272384,8.171266682158294e-06,1.6406407646876702e-05,-8.235140964718412e-06,0.00857706551506628,0.007228780742838749,-0.00019799442249847664,4,0.008693777465576289,1281.7743908999837
274432,7.877650620598185e-06,1.5909899023897455e-05,-8.032248403299273e-06,0.007797638447468402,0.0072952575241527024,-0.00019200249908732058,4,0.007671438272647532,1295.7158828999964
276480,1.7267767872500145e-05,1.7467141406506202e-05,-1.9937353400605843e-07,0.007764104412020902,0.00035447624074182697,-0.00021079548002934093,0,nan,1306.6162280999706
278528,7.702492243946906e-06,1.6867729944374184e-05,-9.165237700427276e-06,0.008046520390668473,0.007284842382338568,-0.00020356171326953534,4,0.008562128061552843,1319.965040799987
280576,1.1018060852942069e-05,1.9270820476962223e-05,-8.252759624020154e-06,0.009031614850770314,0.007552836996556314,-0.00023256248738487946,4,0.007924807966137315,1333.1620632999693
282624,1.8125305801084237e-05,1.8449865040822182e-05,-3.245592397379444e-07,0.008975834109157987,0.0006371107794481126,-0.00022265510235739135,3,0.009861686792035933,1345.6960011000047
284672,1.3538420632367272e-05,2.158371901724854e-05,-8.04529838488127e-06,0.00852173923979687,0.0062984615219190245,-0.00026047481411953406,1,0.007314944642992292,1357.3328141999664
286720,1.1023090270160305e-05,1.9795381565349293e-05,-8.772291295188988e-06,0.008057495437404794,0.006835144229185502,-0.0002388929511887666,4,0.012214707751168685,1371.3131247999845
288768,1.2945508243557761e-05,2.093877704751485e-05,-7.993268803957086e-06,0.008842438789301174,0.006124612798653576,-0.00025269157993500733,4,0.009838316929490758,1385.6557849000092
290816,1.987894597460796e-05,2.0826353937132275e-05,-9.474079625243153e-07,0.008148626832917671,0.0007572814316990379,-0.00025133484485352116,0,nan,1397.2647181000211
292864,1.3229177550963852e-05,2.1250824612155402e-05,-8.021647061191556e-06,0.008619637486436505,0.00691572340827841,-0.0002564574059880266,4,0.01000700583518299,1406.6148649000097
294912,1.0720129437242194e-05,1.9175218022794722e-05,-8.455088585552532e-06,0.0083753043684196,0.006711639031582839,-0.00023140874592546043,4,0.011424604187967188,1413.02887129999
296960,2.1092209077534322e-05,2.0632056499543842e-05,4.601525779904784e-07,0.008955169609242511,0.00038707073161511256,-0.00024899004093445124,0,nan,1420.2704612999805
299008,1.0410600964722947e-05,1.873549022395876e-05,-8.324889259235815e-06,0.008638979138775276,0.007405942723483801,-0.00022610206005851336,4,0.010794841446070833,1426.8635828999686
301056,8.985942824220827e-06,1.7480480482672335e-05,-8.49453765845151e-06,0.008556969361780426,0.007320442520619897,-0.00021095645754123883,4,0.009222307584086417,1434.2194427999784
303104,1.2421858940543938e-05,1.690608015008129e-05,-4.484221209537355e-06,0.007408350914769445,0.003622670575559838,-0.0002040245279816349,2,0.007929188300412799,1440.6875234000036
305152,1.2781615065174853e-05,1.7285727838328105e-05,-4.504112773153253e-06,0.005640503949339747,0.0037660098701596595,-0.0002086061601344614,2,0.007100425760120186,1446.5261503999936
307200,7.314767849903158e-06,1.6245653712760475e-05,-8.930885862857319e-06,0.00649449002291057,0.006434277766969204,-0.00019605442545373903,4,0.007512077995886145,1452.949356600002
309248,1.2654356685556141e-05,2.03197724989141e-05,-7.665415813357962e-06,0.007576695996420751,0.006218125253715206,-0.000245221361544605,4,0.009781197919447968,1459.3821058999747
311296,2.0877838457967068e-05,2.1583234432508694e-05,-7.053959745416271e-07,0.008440377258868169,0.0007319550670329125,-0.00026046896609492186,0,nan,1464.599987900001
313344,1.1694542180102247e-05,1.9824176015095005e-05,-8.12963383499276e-06,0.009119434587209005,0.007327129653093169,-0.00023924044593418999,4,0.010919691943914168,1471.1372764999978
315392,1.0994086273617265e-05,1.899442042112819e-05,-8.000334147510923e-06,0.0085676229067768,0.007005331321746406,-0.00022922685958558944,4,0.009644328385071538,1477.5006943999906
317440,1.8892122160477468e-05,1.923387450340009e-05,-3.417523429226263e-07,0.008075193775818794,0.0006003456302312155,-0.0002321166191085008,0,nan,1482.60630460002
319488,8.931848766760935e-06,1.7176326755148905e-05,-8.244477988387971e-06,0.008160408098162956,0.007060960781506204,-0.00020728589522632374,4,0.009536076104683027,1496.2032315999968
321536,8.728002260166499e-06,1.7675296389338653e-05,-8.947294129172154e-06,0.007666872000004916,0.007170583394143246,-0.00021330751840502625,4,0.00813835834187721,1502.670361700002
323584,1.2188315966376946e-05,1.645870999231534e-05,-4.2703940259383935e-06,0.006328164305536158,0.0034515418025262016,-0.0001986256132443929,2,0.007916321176238365,1509.4013601000188
325632,1.4444492188416936e-05,1.8659036753094182e-05,-4.2145445646772455e-06,0.008514847235246122,0.004456881154216289,-0.00022517941074139014,2,0.007867943717038516,1519.346120800008
327680,1.0346413572571767e-05,1.8546806787480422e-05,-8.200393214908657e-06,0.007863763288295344,0.00662745163861308,-0.00022382500655328312,4,0.009507103573886582,1525.6568495999672
329728,9.820514427074798e-06,1.8010656778239723e-05,-8.190142351164923e-06,0.006615768342950188,0.006844389900708963,-0.00021735468631396048,4,0.009033441039881258,1531.983012199984
331776,1.8029499711132167e-05,1.9200396066932732e-05,-1.170896355800564e-06,0.008530740516160009,0.0009880761494792858,-0.00023171259747029846,0,nan,1537.157017999969
333824,1.3196454290388895e-05,2.1315751499338766e-05,-8.11929720894987e-06,0.008649965978559613,0.006325758255943138,-0.00025724095116191117,4,0.008754666533464583,1543.5654666000046
335872,1.2200162217215058e-05,2.0255967708348623e-05,-8.055805491133564e-06,0.00870440832607996,0.00780607432352634,-0.00024445135796231243,4,0.012223769926899173,1557.6018365999917
337920,1.841347989059486e-05,1.8357180527969703e-05,5.629936262515847e-08,0.009162495958110228,0.0007340238861669363,-0.00022153657495079773,0,nan,1569.4837047000183
339968,1.3276599256445674e-05,2.163134098260689e-05,-8.354741726161216e-06,0.009954391791250163,0.006558417037279646,-0.0002610495214980359,4,0.009128921826493776,1582.72689489997
342016,1.1930182586648623e-05,1.9939863435040676e-05,-8.009680848392053e-06,0.008117754456819639,0.006786935002954371,-0.0002406365750805264,4,0.011603473872943287,1596.0593541999697
344064,1.8014280485920084e-05,2.017545025863367e-05,-2.161169772713587e-06,0.007640771726757078,0.001750553893223681,-0.0002434796640790145,3,0.009155753387123038,1609.6413190999883
346112,1.2853346861409531e-05,1.99489632617467e-05,-7.095616400337165e-06,0.007232053097828231,0.005279202360687175,-0.00024074639284028676,1,0.013691026775937956,1621.2273841999704
348160,1.1002755331306078e-05,1.9400176916301007e-05,-8.397421584994926e-06,0.007686195481400538,0.00690588472672328,-0.00023412357583608696,4,0.009331328758017884,1634.9106602999964
350208,1.0379718890112874e-05,1.8628987181980785e-05,-8.249268291867907e-06,0.007188570404235141,0.006818192188853279,-0.0002248167690463292,4,0.00958822406878405,1647.7938513999688
352256,2.0111075990625818e-05,2.1364366988924348e-05,-1.2532909982985307e-06,0.008733096638334818,0.0005872113200726095,-0.0002578276485055439,0,nan,1658.120968299976
354304,1.4549432726027695e-05,2.2448635486005797e-05,-7.899202759978102e-06,0.008948461284801774,0.006593595758599397,-0.0002709127259663493,4,0.010553227746068625,1670.6937687000027
356352,1.0912987406707948e-05,2.010199494699522e-05,-9.189007540287272e-06,0.007668990784164687,0.006616940583546569,-0.00024259319689373345,4,0.011330652187695767,1683.4487389000133
358400,1.5442697872726074e-05,1.9859704196813953e-05,-4.417006324087884e-06,0.007475748387467172,0.0037256243820075387,-0.0002396692041348436,2,0.008800151988991808,1695.002579199965
360448,1.4978054862215653e-05,1.8957889361994963e-05,-3.97983449977931e-06,0.006814341572558547,0.0036543290421691345,-0.00022878599854446336,2,0.00886010778381937,1707.8715661999886
362496,9.181064361682686e-06,1.7440512892209368e-05,-8.25944853052668e-06,0.0077244944058467,0.007846395762555487,-0.00021047412404309014,4,0.009376190992610167,1721.0253411000012
364544,1.1288894090056277e-05,1.926546971731882e-05,-7.97657562726254e-06,0.009034159029660302,0.006321825801834487,-0.00023249791379946534,4,0.0094496911435811,1734.7600503999856
366592,2.092197260350329e-05,2.1453235653028774e-05,-5.312630495254841e-07,0.008516914815284478,0.0008884467133511596,-0.00025890012580869783,0,nan,1746.5774521999992
368640,1.2982782971577161e-05,2.0832463547238297e-05,-7.849680575661132e-06,0.007376815495254636,0.006556612367967033,-0.0002514085763339689,4,0.011433230349908537,1760.129651199968
370688,1.1058396378707199e-05,1.930405574032705e-05,-8.24565936161985e-06,0.00707847485181534,0.006642912024539419,-0.00023296357438199283,4,0.010658957496891145,1774.1732876999886
372736,2.195312369305293e-05,2.2131352903521576e-05,-1.7822921046864273e-07,0.008687998828334948,0.0005360160179941578,-0.00026708372311332393,0,nan,1784.8145064999699
374784,1.0139234623521097e-05,1.8907508251094034e-05,-8.76827362757294e-06,0.00755599809255669,0.0069654008706860684,-0.00022817799347885962,4,0.011427047661669503,1797.773323900008
376832,1.143143891656813e-05,2.006871779573739e-05,-8.637278879169261e-06,0.008469959144732928,0.007351673211578333,-0.00024219160438868905,4,0.009347117231693985,1809.4051015999867
378880,2.0919667018671834e-05,2.0906640882209077e-05,1.302613646275236e-08,0.008506221143779337,0.000589613558301354,-0.0002523037569802216,0,nan,1819.316095200018
380928,1.3176565063455432e-05,2.0884914377419686e-05,-7.708349313964257e-06,0.008978865008819753,0.007034254126535511,-0.0002520415590109114,4,0.010860248907039209,1832.183362699987
382976,1.1697354383924536e-05,2.0189060318565714e-05,-8.49170593464118e-06,0.00832766926680215,0.00673581941825326,-0.00024364391185429927,4,0.010849487961069902,1844.163955600001
385024,1.068891521182127e-05,1.9536875584836674e-05,-8.847960373015407e-06,0.007664466507807558,0.007014210788658565,-0.0002357732711573039,4,0.01036234606171525,1856.6028114999644
387072,2.183041648946018e-05,2.183422091625657e-05,-3.804426796385614e-09,0.009186044081687147,0.0009633937102807605,-0.000263497899970891,0,nan,1868.0825669000042
389120,1.1696365468225232e-05,2.002801857053528e-05,-8.331653102310048e-06,0.008223752981256318,0.0067314081717235906,-0.0002417004414380012,4,0.011402028263292086,1881.627534899977
391168,1.0617408331188554e-05,1.8994544149103243e-05,-8.37713581791469e-06,0.0077657959904975865,0.006798288142084723,-0.00022922835274908352,4,0.009549862379410735,1889.0035618999973
393216,1.8246163253918387e-05,1.8802693925622215e-05,-5.565306717038267e-07,0.00635646559332253,0.0007124769953218797,-0.0002269130820925263,0,nan,1894.146117999975
395264,1.2812354853991157e-05,2.084800555480333e-05,-8.035650700812172e-06,0.007741515698553127,0.006514772745703882,-0.00025159613907643747,4,0.008754721989934084,1900.4486975999898
397312,1.2676433587443112e-05,2.0837727225483937e-05,-8.161293638040827e-06,0.007461734530470907,0.006438316782908639,-0.0002514720990110165,4,0.011617240176250355,1906.7242502999725
399360,1.662484172415452e-05,2.0759664678368493e-05,-4.134822954213972e-06,0.0071923011984134765,0.003510869962973847,-0.000250530031175842,3,0.011208213714685106,1912.6558921000105
401408,1.648681546409867e-05,2.1524845733969154e-05,-5.038030269870482e-06,0.006610276379709438,0.0038231589994990023,-0.00025976432453678194,1,0.00935258453851187,1923.8196222999832
403456,1.412229915401993e-05,2.220733242844269e-05,-8.085033274422756e-06,0.008044218181572433,0.00671588169630345,-0.00026800065279605854,4,0.010778346344508886,1932.0684395999997
405504,1.3231685765866667e-05,2.1261418980201887e-05,-8.029733214335218e-06,0.009155388982198993,0.007227585796856065,-0.0002565852600453101,4,0.011856617292099619,1938.521881899971
407552,2.074589990258745e-05,2.0557691401747175e-05,1.8820850084027783e-07,0.008568732717778863,0.0006963155532184207,-0.00024809259434472827,0,nan,1946.3351345999981
409600,1.2202032909101326e-05,2.037115520670667e-05,-8.169122297605346e-06,0.008798085731048077,0.007167296625556293,-0.0002458414539971862,4,0.01084012981948897,1959.699427900021
411648,1.3334710435308169e-05,2.1214169210150202e-05,-7.879458774842037e-06,0.008907787479563112,0.006656359271564649,-0.0002560150443627594,4,0.011242882502768607,1972.8801805999829
413696,2.174401126595641e-05,2.1922964103892557e-05,-1.7895283793614832e-07,0.008890406354588192,0.0004759366829497459,-0.0002645688630095307,0,nan,1984.256265199976
415744,1.1851516709917561e-05,1.9789152365383958e-05,-7.9376356554664e-06,0.007942613592919248,0.007455305546210109,-0.00023881777648408355,4,0.011736888123058375,1998.7975650000153
417792,1.122769942234032e-05,1.9242038075143004e-05,-8.014338652802683e-06,0.00765994366349787,0.006650755723749393,-0.00023221513803522455,4,0.009966613298626234,2014.6040850999998
419840,1.3339850888016085e-05,2.1116836754062326e-05,-7.776985866046237e-06,0.007493375706490899,0.005909387170106951,-0.00025484042504034195,4,0.011506255099628883,2031.6637456999742
421888,2.2010393944641063e-05,2.2522672293392972e-05,-5.122783487519131e-07,0.008057885568495805,0.0013763062785110427,-0.0002718062107094915,0,nan,2043.8967975999694
423936,1.2624991655625779e-05,2.166221765866568e-05,-9.0372260030399e-06,0.008200804765164597,0.006835063151058477,-0.0002614221447911123,4,0.011664337553572029,2059.6853515999974
425984,1.6054950954870573e-05,2.378457536068035e-05,-7.729624405809774e-06,0.008447314379281961,0.0062918661946017515,-0.00028703500268115656,4,0.0119916805746224,2079.4234892000095
428032,2.3768401235219457e-05,2.3704225600160567e-05,6.417563505889026e-08,0.007700797777078799,0.00020967691355416353,-0.0002860653324904348,0,nan,2092.7170272999792
430080,1.2404103084952092e-05,2.0402476548056986e-05,-7.998373463104894e-06,0.008110610125371643,0.00673359996811119,-0.00024621944356236153,4,0.012872562721117916,2107.1097029999946
432128,1.1456331907325993e-05,2.0229994485989915e-05,-8.773662578663922e-06,0.008385531695978806,0.007306534977306767,-0.0002441379101148602,4,0.01133931669957764,2121.608862299996
434176,2.0970179295578077e-05,2.1040351556091714e-05,-7.017226051363884e-08,0.007514299756623561,0.00040793170136582256,-0.0002539173928368385,0,nan,2132.9077564000036
436224,1.1517319033711208e-05,1.9586241583811236e-05,-8.068922550100027e-06,0.007135869925421289,0.006450067752165814,-0.0002363690257349301,4,0.010043941651436478,2147.7917197999777
438272,1.0475321578330234e-05,1.9283965954417316e-05,-8.808644376087087e-06,0.00665489790521095,0.007137736434578349,-0.000232721128525171,4,0.009340156170081196,2160.164857099997
440320,1.0569660384567078e-05,1.888438143570578e-05,-8.314721051138702e-06,0.007030942998335959,0.006921527563878422,-0.00022789889639950004,4,0.009971807195652901,2173.7342990000034
442368,1.918485910491845e-05,1.921862976220066e-05,-3.377065728221349e-08,0.00774670036154616,0.0009732448897070467,-0.00023193264381086802,0,nan,2184.4622564999736
444416,1.2198845794747207e-05,2.0020012447298924e-05,-7.82116665255172e-06,0.009353935704959347,0.007558972809200333,-0.00024160382261804065,4,0.009750122830887071,2197.768513399991
446464,1.3928684347484235e-05,2.2359129330470928e-05,-8.430444982986696e-06,0.009243690640483188,0.007024025064962189,-0.0002698325553429796,4,0.011184929670010587,2211.113943399978
448512,2.1997586274721847e-05,2.1897054737026466e-05,1.0053153769538073e-07,0.009169235866230481,0.0008402602808347042,-0.000264256185777539,0,nan,2222.6958067999803
450560,1.1249545809176556e-05,1.964272595017324e-05,-8.393180140996684e-06,0.0076040235687493095,0.0073030323147539695,-0.00023705068559239236,4,0.01212794840690332,2236.7186748000095
452608,1.083475386768736e-05,1.9275980154492293e-05,-8.441226286804932e-06,0.008065316392460005,0.007632314915049108,-0.00023262475496927898,4,0.009242798030607326,2250.2471161999856
454656,2.0218753464125457e-05,2.2286775446798685e-05,-2.068021982673225e-06,0.00902105869993036,0.002403008753571287,-0.0002689593803176148,2,0.010538507075270978,2263.2160399999702
456704,1.3773107522353358e-05,2.0273879299155047e-05,-6.500771776801692e-06,0.007531907354957734,0.005129422370573499,-0.00024466751710903594,2,0.013523911619286528,2275.5617428999976
458752,1.384209904367504e-05,2.1682236833728535e-05,-7.840137790053496e-06,0.008686046047901411,0.007076189652623577,-0.0002616637385080782,4,0.010394898812087047,2289.9166085000033
460800,1.4659407251694109e-05,2.059875082694401e-05,-5.939343575249905e-06,0.008545774837585424,0.0059270736988309165,-0.00024858810423055724,4,0.011109176674724346,2303.1159964000108
462848,1.816408806113732e-05,2.038347558655472e-05,-2.2193875254174084e-06,0.008099087992033344,0.002016388894329115,-0.0002459901377642533,0,nan,2313.060130099999
