timestamp_utc,market_id,gross_demand_mw,wind_mw,solar_mw,net_load_mw,market_scale_mw,forecast_gross_h1_mw,forecast_gross_h2_mw,forecast_gross_h3_mw,forecast_net_h1_mw,forecast_net_h2_mw,forecast_net_h3_mw,forecast_issue_time_utc,forecast_vintage_id,quality_ok
2025-10-02 21:00:00+00:00,CAISO_NP15,29564,927,15939,12698,33983.0,29564,29564,29564,12698,12698,12698,2025-10-02T21:00:00Z,persistence-placeholder,True
2025-10-02 21:00:00+00:00,SPP_NORTH_HUB,44065,7756,789,35520,46366.75,44065,44065,44065,35520,35520,35520,2025-10-02T21:00:00Z,persistence-placeholder,True
2025-10-02 22:00:00+00:00,CAISO_NP15,29811,1559,15164,13088,33983.0,29811,29811,29811,13088,13088,13088,2025-10-02T22:00:00Z,persistence-placeholder,True
2025-10-02 22:00:00+00:00,MISO_MINN_HUB,93169,5608,5226,82335,101249.75,93169,93169,93169,82335,82335,82335,2025-10-02T22:00:00Z,persistence-placeholder,True
2025-10-02 22:00:00+00:00,ISONE_NEMA,13608,62,18,13528,18007.25,13608,13608,13608,13528,13528,13528,2025-10-02T22:00:00Z,persistence-placeholder,True
2025-10-02 22:00:00+00:00,SPP_NORTH_HUB,43589,8267,728,34594,46366.75,43589,43589,43589,34594,34594,34594,2025-10-02T22:00:00Z,persistence-placeholder,True
2025-10-02 23:00:00+00:00,CAISO_NP15,29596,1773,13769,14054,33983.0,29596,29596,29596,14054,14054,14054,2025-10-02T23:00:00Z,persistence-placeholder,True
2025-10-02 23:00:00+00:00,MISO_MINN_HUB,90900,4372,669,85859,101249.75,90900,90900,90900,85859,85859,85859,2025-10-02T23:00:00Z,persistence-placeholder,True
2025-10-02 23:00:00+00:00,SPP_NORTH_HUB,42129,9111,287,32731,46366.75,42129,42129,42129,32731,32731,32731,2025-10-02T23:00:00Z,persistence-placeholder,True
2025-10-02 23:00:00+00:00,ISONE_NEMA,13666,109,8,13549,18007.25,13666,13666,13666,13549,13549,13549,2025-10-02T23:00:00Z,persistence-placeholder,True
2025-10-03 00:00:00+00:00,CAISO_NP15,29602,2310,11613,15679,33983.0,29602,29602,29602,15679,15679,15679,2025-10-03T00:00:00Z,persistence-placeholder,True
2025-10-03 00:00:00+00:00,MISO_MINN_HUB,89077,5862,7,83208,101249.75,89077,89077,89077,83208,83208,83208,2025-10-03T00:00:00Z,persistence-placeholder,True
2025-10-03 00:00:00+00:00,SPP_NORTH_HUB,40598,11811,16,28771,46366.75,40598,40598,40598,28771,28771,28771,2025-10-03T00:00:00Z,persistence-placeholder,True
2025-10-03 00:00:00+00:00,ISONE_NEMA,13130,189,6,12935,18007.25,13130,13130,13130,12935,12935,12935,2025-10-03T00:00:00Z,persistence-placeholder,True
2025-10-03 01:00:00+00:00,SPP_NORTH_HUB,39237,14645,2,24590,46366.75,39237,39237,39237,24590,24590,24590,2025-10-03T01:00:00Z,persistence-placeholder,True
2025-10-03 01:00:00+00:00,MISO_MINN_HUB,85257,8736,8,76513,101249.75,85257,85257,85257,76513,76513,76513,2025-10-03T01:00:00Z,persistence-placeholder,True
2025-10-03 01:00:00+00:00,ISONE_NEMA,12350,268,3,12079,18007.25,12350,12350,12350,12079,12079,12079,2025-10-03T01:00:00Z,persistence-placeholder,True
2025-10-03 01:00:00+00:00,CAISO_NP15,29963,2760,5508,21695,33983.0,29963,29963,29963,21695,21695,21695,2025-10-03T01:00:00Z,persistence-placeholder,True
2025-10-03 02:00:00+00:00,CAISO_NP15,30580,2589,498,27493,33983.0,30580,30580,30580,27493,27493,27493,2025-10-03T02:00:00Z,persistence-placeholder,True
2025-10-03 02:00:00+00:00,MISO_MINN_HUB,80394,10485,8,69901,101249.75,80394,80394,80394,69901,69901,69901,2025-10-03T02:00:00Z,persistence-placeholder,True
2025-10-03 02:00:00+00:00,ISONE_NEMA,11398,354,2,11042,18007.25,11398,11398,11398,11042,11042,11042,2025-10-03T02:00:00Z,persistence-placeholder,True
2025-10-03 02:00:00+00:00,SPP_NORTH_HUB,37320,16771,0,20549,46366.75,37320,37320,37320,20549,20549,20549,2025-10-03T02:00:00Z,persistence-placeholder,True
