timestep,timestamp_utc,timestamp_local,reference_timestamp_utc,price_usd_kwh,net_demand_mw,net_demand_signed,solar_fraction
4381,2025-05-16 12:05:00+00:00,2025-05-16 07:05:00-05:00,2025-05-16 14:05:00+00:00,0.03275555,12306,0.3688738347171847,0.4062905919465578
4382,2025-05-16 12:10:00+00:00,2025-05-16 07:10:00-05:00,2025-05-16 14:10:00+00:00,0.03275555,12150,0.36419771589580646,0.4321302653553535
4383,2025-05-16 12:15:00+00:00,2025-05-16 07:15:00-05:00,2025-05-16 14:15:00+00:00,0.03275555,11629,0.3485806780372291,0.4725830395249582
4384,2025-05-16 12:20:00+00:00,2025-05-16 07:20:00-05:00,2025-05-16 14:20:00+00:00,0.03275555,10755,0.3223824225892509,0.5215717201707182
4385,2025-05-16 12:25:00+00:00,2025-05-16 07:25:00-05:00,2025-05-16 14:25:00+00:00,0.03275555,9862,0.2956146398489254,0.5666635739469289
4386,2025-05-16 12:30:00+00:00,2025-05-16 07:30:00-05:00,2025-05-16 14:30:00+00:00,0.03275555,9359,0.2805371541620455,0.5959361662646131
4387,2025-05-16 12:35:00+00:00,2025-05-16 07:35:00-05:00,2025-05-16 14:35:00+00:00,0.03275555,9003,0.26986601121069514,0.6113379105585451
4388,2025-05-16 12:40:00+00:00,2025-05-16 07:40:00-05:00,2025-05-16 14:40:00+00:00,0.03275555,8568,0.25682683372800574,0.6315179068472815
4389,2025-05-16 12:45:00+00:00,2025-05-16 07:45:00-05:00,2025-05-16 14:45:00+00:00,0.03275555,7925,0.2375528311501454,0.6576359250324736
4390,2025-05-16 12:50:00+00:00,2025-05-16 07:50:00-05:00,2025-05-16 14:50:00+00:00,0.03275555,7326,0.21959773388087886,0.6874652069029504
4391,2025-05-16 12:55:00+00:00,2025-05-16 07:55:00-05:00,2025-05-16 14:55:00+00:00,0.03275555,6617,0.1983453733401277,0.7242067173872704
4392,2025-05-16 13:00:00+00:00,2025-05-16 08:00:00-05:00,2025-05-16 15:00:00+00:00,0.02507724,5828,0.17469500314738767,0.7568194470217109
4393,2025-05-16 13:05:00+00:00,2025-05-16 08:05:00-05:00,2025-05-16 15:05:00+00:00,0.02507724,5387,0.16147597494079913,0.7761644089812582
4394,2025-05-16 13:10:00+00:00,2025-05-16 08:10:00-05:00,2025-05-16 15:10:00+00:00,0.02507724,5012,0.15023530469710142,0.7909166821302653
4395,2025-05-16 13:15:00+00:00,2025-05-16 08:15:00-05:00,2025-05-16 15:15:00+00:00,0.02507724,4951,0.14840682233745991,0.8011690480608648
4396,2025-05-16 13:20:00+00:00,2025-05-16 08:20:00-05:00,2025-05-16 15:20:00+00:00,0.02507724,4771,0.143011300620485,0.8118389311560587
4397,2025-05-16 13:25:00+00:00,2025-05-16 08:25:00-05:00,2025-05-16 15:25:00+00:00,0.02507724,4646,0.13926441053925243,0.816756355539061
4398,2025-05-16 13:30:00+00:00,2025-05-16 08:30:00-05:00,2025-05-16 15:30:00+00:00,0.02507724,4371,0.13102125236054074,0.8297921692336241
4399,2025-05-16 13:35:00+00:00,2025-05-16 08:35:00-05:00,2025-05-16 15:35:00+00:00,0.02507724,4113,0.1232876712328767,0.8429207645203192
4400,2025-05-16 13:40:00+00:00,2025-05-16 08:40:00-05:00,2025-05-16 15:40:00+00:00,0.02507724,3845,0.11525433889871407,0.8552607162738912
4401,2025-05-16 13:45:00+00:00,2025-05-16 08:45:00-05:00,2025-05-16 15:45:00+00:00,0.02507724,3713,0.11129762297293247,0.8630543700129895
4402,2025-05-16 13:50:00+00:00,2025-05-16 08:50:00-05:00,2025-05-16 15:50:00+00:00,0.02507724,3648,0.10934924013069153,0.8655130822044906
4403,2025-05-16 13:55:00+00:00,2025-05-16 08:55:00-05:00,2025-05-16 15:55:00+00:00,0.02507724,3434,0.10293456431162136,0.8676006680274634
4404,2025-05-16 14:00:00+00:00,2025-05-16 09:00:00-05:00,2025-05-16 16:00:00+00:00,0.02296566,3349,0.1003866790563832,0.8605492670254221
4405,2025-05-16 14:05:00+00:00,2025-05-16 09:05:00-05:00,2025-05-16 16:05:00+00:00,0.02296566,3375,0.10116603219327958,0.8669048060864725
4406,2025-05-16 14:10:00+00:00,2025-05-16 09:10:00-05:00,2025-05-16 16:10:00+00:00,0.02296566,3275,0.09816852012829351,0.8740953794767118
4407,2025-05-16 14:15:00+00:00,2025-05-16 09:15:00-05:00,2025-05-16 16:15:00+00:00,0.02296566,2954,0.08854650639968827,0.8847652625719057
4408,2025-05-16 14:20:00+00:00,2025-05-16 09:20:00-05:00,2025-05-16 16:20:00+00:00,0.02296566,2863,0.08581877042055094,0.8997030989051772
4409,2025-05-16 14:25:00+00:00,2025-05-16 09:25:00-05:00,2025-05-16 16:25:00+00:00,0.02296566,2667,0.07994364677317826,0.9022082018927445
4410,2025-05-16 14:30:00+00:00,2025-05-16 09:30:00-05:00,2025-05-16 16:30:00+00:00,0.02296566,2527,0.07574712988219777,0.9104193727964371
4411,2025-05-16 14:35:00+00:00,2025-05-16 09:35:00-05:00,2025-05-16 16:35:00+00:00,0.02296566,2193,0.06573543958514433,0.9158934867322324
4412,2025-05-16 14:40:00+00:00,2025-05-16 09:40:00-05:00,2025-05-16 16:40:00+00:00,0.02296566,2085,0.062498126554959385,0.914130636481722
4413,2025-05-16 14:45:00+00:00,2025-05-16 09:45:00-05:00,2025-05-16 16:45:00+00:00,0.02296566,2010,0.06024999250621984,0.9113935795138245
4414,2025-05-16 14:50:00+00:00,2025-05-16 09:50:00-05:00,2025-05-16 16:50:00+00:00,0.02296566,1867,0.05596355025328977,0.9167285210614214
4415,2025-05-16 14:55:00+00:00,2025-05-16 09:55:00-05:00,2025-05-16 16:55:00+00:00,0.02296566,1872,0.05611342585653907,0.9181202449434033
4416,2025-05-16 15:00:00+00:00,2025-05-16 10:00:00-05:00,2025-05-16 17:00:00+00:00,0.01561864,1677,0.05026827732981625,0.9232232325106698
4417,2025-05-16 15:05:00+00:00,2025-05-16 10:05:00-05:00,2025-05-16 17:05:00+00:00,0.01561864,1327,0.039776985102365034,0.9361198738170347
4418,2025-05-16 15:10:00+00:00,2025-05-16 10:10:00-05:00,2025-05-16 17:10:00+00:00,0.01561864,1377,0.04127574113485807,0.9321302653553535
4419,2025-05-16 15:15:00+00:00,2025-05-16 10:15:00-05:00,2025-05-16 17:15:00+00:00,0.01561864,1313,0.03935733341326699,0.9325941733160141
4420,2025-05-16 15:20:00+00:00,2025-05-16 10:20:00-05:00,2025-05-16 17:20:00+00:00,0.01561864,1227,0.036779473037378975,0.9364446093894971
4421,2025-05-16 15:25:00+00:00,2025-05-16 10:25:00-05:00,2025-05-16 17:25:00+00:00,0.01561864,1027,0.030784448907406853,0.9379755056596771
4422,2025-05-16 15:30:00+00:00,2025-05-16 10:30:00-05:00,2025-05-16 17:30:00+00:00,0.01561864,983,0.029465543598812986,0.9389961031731304
4423,2025-05-16 15:35:00+00:00,2025-05-16 10:35:00-05:00,2025-05-16 17:35:00+00:00,0.01561864,716,0.0214621863853002,0.944006309148265
4424,2025-05-16 15:40:00+00:00,2025-05-16 10:40:00-05:00,2025-05-16 17:40:00+00:00,0.01561864,427,0.012799376517490482,0.9461402857673038
4425,2025-05-16 15:45:00+00:00,2025-05-16 10:45:00-05:00,2025-05-16 17:45:00+00:00,0.01561864,192,0.005755223164773238,0.9524030432362219
4426,2025-05-16 15:50:00+00:00,2025-05-16 10:50:00-05:00,2025-05-16 17:50:00+00:00,0.01561864,-39,-0.001169029705344564,0.9564854332900352
4427,2025-05-16 15:55:00+00:00,2025-05-16 10:55:00-05:00,2025-05-16 17:55:00+00:00,0.01561864,-188,-0.005635322682173796,0.958619409909074
4428,2025-05-16 16:00:00+00:00,2025-05-16 11:00:00-05:00,2025-05-16 18:00:00+00:00,0.01734648,-316,-0.009472138125355955,0.9580627203562813
4429,2025-05-16 16:05:00+00:00,2025-05-16 11:05:00-05:00,2025-05-16 18:05:00+00:00,0.01734648,-463,-0.013878480860885466,0.9614956392651698
4430,2025-05-16 16:10:00+00:00,2025-05-16 11:10:00-05:00,2025-05-16 18:10:00+00:00,0.01734648,-821,-0.024609574053535567,0.9654388569307849
4431,2025-05-16 16:15:00+00:00,2025-05-16 11:15:00-05:00,2025-05-16 18:15:00+00:00,0.01734648,-973,-0.02916579239231438,0.9626090183707552
4432,2025-05-16 16:20:00+00:00,2025-05-16 11:20:00-05:00,2025-05-16 18:20:00+00:00,0.01734648,-1064,-0.03189352837145169,0.9640935238448691
4433,2025-05-16 16:25:00+00:00,2025-05-16 11:25:00-05:00,2025-05-16 18:25:00+00:00,0.01734648,-1315,-0.03941728365456671,0.964742994989794
4434,2025-05-16 16:30:00+00:00,2025-05-16 11:30:00-05:00,2025-05-16 18:30:00+00:00,0.01734648,-1280,-0.03836815443182159,0.9607069957320468
4435,2025-05-16 16:35:00+00:00,2025-05-16 11:35:00-05:00,2025-05-16 18:35:00+00:00,0.01734648,-1093,-0.03276280687029765,0.9491556875115977
4436,2025-05-16 16:40:00+00:00,2025-05-16 11:40:00-05:00,2025-05-16 18:40:00+00:00,0.01734648,-981,-0.029405593357513263,0.9420578957134904
4437,2025-05-16 16:45:00+00:00,2025-05-16 11:45:00-05:00,2025-05-16 18:45:00+00:00,0.01734648,-1117,-0.033482209765894305,0.9500371126368529
4438,2025-05-16 16:50:00+00:00,2025-05-16 11:50:00-05:00,2025-05-16 18:50:00+00:00,0.01734648,-1411,-0.04229489523695333,0.9604750417517165
4439,2025-05-16 16:55:00+00:00,2025-05-16 11:55:00-05:00,2025-05-16 18:55:00+00:00,0.01734648,-1534,-0.045981835076886184,0.9660419372796437
4440,2025-05-16 17:00:00+00:00,2025-05-16 12:00:00-05:00,2025-05-16 19:00:00+00:00,0.0170768,-1648,-0.04939899883097029,0.9728149935052885
4441,2025-05-16 17:05:00+00:00,2025-05-16 12:05:00-05:00,2025-05-16 19:05:00+00:00,0.0170768,-1759,-0.05272623722310482,0.9753200964928558
4442,2025-05-16 17:10:00+00:00,2025-05-16 12:10:00-05:00,2025-05-16 19:10:00+00:00,0.0170768,-2035,-0.06099937052246635,0.9720727407682316
4443,2025-05-16 17:15:00+00:00,2025-05-16 12:15:00-05:00,2025-05-16 19:15:00+00:00,0.0170768,-1946,-0.05833158478462876,0.9730005566895528
4444,2025-05-16 17:20:00+00:00,2025-05-16 12:20:00-05:00,2025-05-16 19:20:00+00:00,0.0170768,-2073,-0.062138425107161055,0.9769437743551679
4445,2025-05-16 17:25:00+00:00,2025-05-16 12:25:00-05:00,2025-05-16 19:25:00+00:00,0.0170768,-2100,-0.06294775336470729,0.9763406940063092
4446,2025-05-16 17:30:00+00:00,2025-05-16 12:30:00-05:00,2025-05-16 19:30:00+00:00,0.0170768,-2046,-0.06132909684961482,0.9683614770829467
4447,2025-05-16 17:35:00+00:00,2025-05-16 12:35:00-05:00,2025-05-16 19:35:00+00:00,0.0170768,-2001,-0.059980216420371095,0.9612636852848395
4448,2025-05-16 17:40:00+00:00,2025-05-16 12:40:00-05:00,2025-05-16 19:40:00+00:00,0.0170768,-2044,-0.061269146608315096,0.9567637780664316
4449,2025-05-16 17:45:00+00:00,2025-05-16 12:45:00-05:00,2025-05-16 19:45:00+00:00,0.0170768,-1937,-0.05806180869878001,0.9544906290591947
4450,2025-05-16 17:50:00+00:00,2025-05-16 12:50:00-05:00,2025-05-16 19:50:00+00:00,0.0170768,-1776,-0.05323581427415245,0.9440990907403971
4451,2025-05-16 17:55:00+00:00,2025-05-16 12:55:00-05:00,2025-05-16 19:55:00+00:00,0.0170768,-1747,-0.0523665357753065,0.9342178511783262
4452,2025-05-16 18:00:00+00:00,2025-05-16 13:00:00-05:00,2025-05-16 20:00:00+00:00,0.01699075,-1666,-0.04993855100266779,0.9204397847467063
4453,2025-05-16 18:05:00+00:00,2025-05-16 13:05:00-05:00,2025-05-16 20:05:00+00:00,0.01699075,-1561,-0.04679116333443242,0.9068936722954166
4454,2025-05-16 18:10:00+00:00,2025-05-16 13:10:00-05:00,2025-05-16 20:10:00+00:00,0.01699075,-1580,-0.04736069062677977,0.9046669140842457
4455,2025-05-16 18:15:00+00:00,2025-05-16 13:15:00-05:00,2025-05-16 20:15:00+00:00,0.01699075,-1580,-0.04736069062677977,0.9074503618482093
4456,2025-05-16 18:20:00+00:00,2025-05-16 13:20:00-05:00,2025-05-16 20:20:00+00:00,0.01699075,-1760,-0.05275621234375468,0.9113471887177584
4457,2025-05-16 18:25:00+00:00,2025-05-16 13:25:00-05:00,2025-05-16 20:25:00+00:00,0.01699075,-1503,-0.045052606336740506,0.9101410280200408
4458,2025-05-16 18:30:00+00:00,2025-05-16 13:30:00-05:00,2025-05-16 20:30:00+00:00,0.01699075,-1466,-0.04394352687269566,0.9132956021525329
4459,2025-05-16 18:35:00+00:00,2025-05-16 13:35:00-05:00,2025-05-16 20:35:00+00:00,0.01699075,-1527,-0.04577200923233716,0.9153831879755057
4460,2025-05-16 18:40:00+00:00,2025-05-16 13:40:00-05:00,2025-05-16 20:40:00+00:00,0.01699075,-1591,-0.04769041695392824,0.9113471887177584
4461,2025-05-16 18:45:00+00:00,2025-05-16 13:45:00-05:00,2025-05-16 20:45:00+00:00,0.01699075,-1705,-0.05110758070801235,0.912553349415476
4462,2025-05-16 18:50:00+00:00,2025-05-16 13:50:00-05:00,2025-05-16 20:50:00+00:00,0.01699075,-1644,-0.04927909834837085,0.905687511597699
4463,2025-05-16 18:55:00+00:00,2025-05-16 13:55:00-05:00,2025-05-16 20:55:00+00:00,0.01699075,-1407,-0.042174994754353885,0.9055483392095008
4464,2025-05-16 19:00:00+00:00,2025-05-16 14:00:00-05:00,2025-05-16 21:00:00+00:00,0.02046599,-1560,-0.04676118821378256,0.9173779922063463
4465,2025-05-16 19:05:00+00:00,2025-05-16 14:05:00-05:00,2025-05-16 21:05:00+00:00,0.02046599,-1560,-0.04676118821378256,0.9182594173316014
4466,2025-05-16 19:10:00+00:00,2025-05-16 14:10:00-05:00,2025-05-16 21:10:00+00:00,0.02046599,-1618,-0.048499745211474474,0.917934681759139
4467,2025-05-16 19:15:00+00:00,2025-05-16 14:15:00-05:00,2025-05-16 21:15:00+00:00,0.02046599,-1549,-0.04643146188663409,0.9112080163295602
4468,2025-05-16 19:20:00+00:00,2025-05-16 14:20:00-05:00,2025-05-16 21:20:00+00:00,0.02046599,-1613,-0.048349869608225175,0.9048060864724439
4469,2025-05-16 19:25:00+00:00,2025-05-16 14:25:00-05:00,2025-05-16 21:25:00+00:00,0.02046599,-1568,-0.04700098917898145,0.9017906847281499
4470,2025-05-16 19:30:00+00:00,2025-05-16 14:30:00-05:00,2025-05-16 21:30:00+00:00,0.02046599,-1313,-0.03935733341326699,0.90025978845797
4471,2025-05-16 19:35:00+00:00,2025-05-16 14:35:00-05:00,2025-05-16 21:35:00+00:00,0.02046599,-1311,-0.039297383171967265,0.9021618110966784
4472,2025-05-16 19:40:00+00:00,2025-05-16 14:40:00-05:00,2025-05-16 21:40:00+00:00,0.02046599,-1334,-0.03998681094691406,0.915661532751902
4473,2025-05-16 19:45:00+00:00,2025-05-16 14:45:00-05:00,2025-05-16 21:45:00+00:00,0.02046599,-1332,-0.03992686070561434,0.9176099461866766
4474,2025-05-16 19:50:00+00:00,2025-05-16 14:50:00-05:00,2025-05-16 21:50:00+00:00,0.02046599,-1122,-0.03363208536914361,0.9060586379662275
4475,2025-05-16 19:55:00+00:00,2025-05-16 14:55:00-05:00,2025-05-16 21:55:00+00:00,0.02046599,-863,-0.025868529120829712,0.901837075524216
4476,2025-05-16 20:00:00+00:00,2025-05-16 15:00:00-05:00,2025-05-16 22:00:00+00:00,0.019805129999999997,-671,-0.02011330595605647,0.9014659491556876
4477,2025-05-16 20:05:00+00:00,2025-05-16 15:05:00-05:00,2025-05-16 22:05:00+00:00,0.019805129999999997,-612,-0.018344773837714698,0.8978010762664688
4478,2025-05-16 20:10:00+00:00,2025-05-16 15:10:00-05:00,2025-05-16 22:10:00+00:00,0.019805129999999997,-573,-0.017175744132370132,0.9050844312488402
4479,2025-05-16 20:15:00+00:00,2025-05-16 15:15:00-05:00,2025-05-16 22:15:00+00:00,0.019805129999999997,-376,-0.011270645364347591,0.9040638337353869
4480,2025-05-16 20:20:00+00:00,2025-05-16 15:20:00-05:00,2025-05-16 22:20:00+00:00,0.019805129999999997,-623,-0.018674500164863165,0.8990536277602523
4481,2025-05-16 20:25:00+00:00,2025-05-16 15:25:00-05:00,2025-05-16 22:25:00+00:00,0.019805129999999997,-70,-0.002098258445490243,0.8752551493783634
4482,2025-05-16 20:30:00+00:00,2025-05-16 15:30:00-05:00,2025-05-16 22:30:00+00:00,0.019805129999999997,194,0.00581517340607296,0.862033772499536
4483,2025-05-16 20:35:00+00:00,2025-05-16 15:35:00-05:00,2025-05-16 22:35:00+00:00,0.019805129999999997,410,0.012289799466442852,0.8592503247355725
4484,2025-05-16 20:40:00+00:00,2025-05-16 15:40:00-05:00,2025-05-16 22:40:00+00:00,0.019805129999999997,518,0.015527112496627799,0.8593431063277046
4485,2025-05-16 20:45:00+00:00,2025-05-16 15:45:00-05:00,2025-05-16 22:45:00+00:00,0.019805129999999997,941,0.02820658853151884,0.8453794767118203
4486,2025-05-16 20:50:00+00:00,2025-05-16 15:50:00-05:00,2025-05-16 22:50:00+00:00,0.019805129999999997,1294,0.038787806120919636,0.8314622378920022
4487,2025-05-16 20:55:00+00:00,2025-05-16 15:55:00-05:00,2025-05-16 22:55:00+00:00,0.019805129999999997,1590,0.04766044183327838,0.8184728149935053
4488,2025-05-16 21:00:00+00:00,2025-05-16 16:00:00-05:00,2025-05-16 23:00:00+00:00,0.02027717,2006,0.06013009202362039,0.8110038968268696
4489,2025-05-16 21:05:00+00:00,2025-05-16 16:05:00-05:00,2025-05-16 23:05:00+00:00,0.02027717,2407,0.0721501154042145,0.797504175171646
4490,2025-05-16 21:10:00+00:00,2025-05-16 16:10:00-05:00,2025-05-16 23:10:00+00:00,0.02027717,2640,0.07913431851563203,0.7736129151976248
4491,2025-05-16 21:15:00+00:00,2025-05-16 16:15:00-05:00,2025-05-16 23:15:00+00:00,0.02027717,2855,0.08557896945535205,0.7647522731490073
4492,2025-05-16 21:20:00+00:00,2025-05-16 16:20:00-05:00,2025-05-16 23:20:00+00:00,0.02027717,3026,0.09070471508647822,0.7583039524958248
4493,2025-05-16 21:25:00+00:00,2025-05-16 16:25:00-05:00,2025-05-16 23:25:00+00:00,0.02027717,3439,0.10308443991487065,0.7504175171645946
4494,2025-05-16 21:30:00+00:00,2025-05-16 16:30:00-05:00,2025-05-16 23:30:00+00:00,0.02027717,4096,0.12277809418182908,0.7412321395435145
4495,2025-05-16 21:35:00+00:00,2025-05-16 16:35:00-05:00,2025-05-16 23:35:00+00:00,0.02027717,4645,0.13923443541860256,0.728474670625348
4496,2025-05-16 21:40:00+00:00,2025-05-16 16:40:00-05:00,2025-05-16 23:40:00+00:00,0.02027717,4905,0.14702796678756633,0.7250881425125255
4497,2025-05-16 21:45:00+00:00,2025-05-16 16:45:00-05:00,2025-05-16 23:45:00+00:00,0.02027717,5333,0.15985731842570666,0.7142790870291335
4498,2025-05-16 21:50:00+00:00,2025-05-16 16:50:00-05:00,2025-05-16 23:50:00+00:00,0.02027717,5713,0.1712478642726537,0.7077843755798849
4499,2025-05-16 21:55:00+00:00,2025-05-16 16:55:00-05:00,2025-05-16 23:55:00+00:00,0.02027717,6116,0.1833278378945475,0.6995732046761922
4500,2025-05-16 22:00:00+00:00,2025-05-16 17:00:00-05:00,2025-05-17 00:00:00+00:00,0.028157340000000003,6332,0.18980246395491743,0.6929857116348117
4501,2025-05-16 22:05:00+00:00,2025-05-16 17:05:00-05:00,2025-05-17 00:05:00+00:00,0.028157340000000003,6661,0.19966427864872155,0.6873724253108183
4502,2025-05-16 22:10:00+00:00,2025-05-16 17:10:00-05:00,2025-05-17 00:10:00+00:00,0.028157340000000003,6743,0.20212223854201014,0.6754499907218408
4503,2025-05-16 22:15:00+00:00,2025-05-16 17:15:00-05:00,2025-05-17 00:15:00+00:00,0.028157340000000003,7219,0.2163903959713438,0.6568936722954166
4504,2025-05-16 22:20:00+00:00,2025-05-16 17:20:00-05:00,2025-05-17 00:20:00+00:00,0.028157340000000003,7684,0.23032882707352897,0.6440898125811839
4505,2025-05-16 22:25:00+00:00,2025-05-16 17:25:00-05:00,2025-05-17 00:25:00+00:00,0.028157340000000003,7918,0.23734300530559635,0.6407032844683614
4506,2025-05-16 22:30:00+00:00,2025-05-16 17:30:00-05:00,2025-05-17 00:30:00+00:00,0.028157340000000003,8091,0.24252870117802225,0.6359250324735573
4507,2025-05-16 22:35:00+00:00,2025-05-16 17:35:00-05:00,2025-05-17 00:35:00+00:00,0.028157340000000003,8411,0.25212073978597765,0.6330024123213954
4508,2025-05-16 22:40:00+00:00,2025-05-16 17:40:00-05:00,2025-05-17 00:40:00+00:00,0.028157340000000003,8385,0.2513413866490813,0.6377806643161996
4509,2025-05-16 22:45:00+00:00,2025-05-16 17:45:00-05:00,2025-05-17 00:45:00+00:00,0.028157340000000003,8759,0.26255208177212913,0.6262757468918166
4510,2025-05-16 22:50:00+00:00,2025-05-16 17:50:00-05:00,2025-05-17 00:50:00+00:00,0.028157340000000003,9077,0.27208417013878483,0.6102245314529597
4511,2025-05-16 22:55:00+00:00,2025-05-16 17:55:00-05:00,2025-05-17 00:55:00+00:00,0.028157340000000003,9812,0.2941158838164324,0.5877249953609204
4512,2025-05-16 23:00:00+00:00,2025-05-16 18:00:00-05:00,2025-05-17 01:00:00+00:00,0.03407976,10679,0.3201043134198615,0.5539061050287623
4513,2025-05-16 23:05:00+00:00,2025-05-16 18:05:00-05:00,2025-05-17 01:05:00+00:00,0.03407976,11551,0.34624261862654,0.5132213768788273
4514,2025-05-16 23:10:00+00:00,2025-05-16 18:10:00-05:00,2025-05-17 01:10:00+00:00,0.03407976,12298,0.36863403375198583,0.48464464650213396
4515,2025-05-16 23:15:00+00:00,2025-05-16 18:15:00-05:00,2025-05-17 01:15:00+00:00,0.03407976,13122,0.393333533167471,0.45026906661718313
4516,2025-05-16 23:20:00+00:00,2025-05-16 18:20:00-05:00,2025-05-17 01:20:00+00:00,0.03407976,14213,0.4260363897964689,0.39956392651697903
4517,2025-05-16 23:25:00+00:00,2025-05-16 18:25:00-05:00,2025-05-17 01:25:00+00:00,0.03407976,15228,0.45646113725607745,0.3506680274633513
4518,2025-05-16 23:30:00+00:00,2025-05-16 18:30:00-05:00,2025-05-17 01:30:00+00:00,0.03407976,16076,0.48188003956715925,0.3190758953423641
4519,2025-05-16 23:35:00+00:00,2025-05-16 18:35:00-05:00,2025-05-17 01:35:00+00:00,0.03407976,16987,0.5091873744791823,0.2857209129708666
4520,2025-05-16 23:40:00+00:00,2025-05-16 18:40:00-05:00,2025-05-17 01:40:00+00:00,0.03407976,17809,0.5338269236533677,0.25408239005381333
4521,2025-05-16 23:45:00+00:00,2025-05-16 18:45:00-05:00,2025-05-17 01:45:00+00:00,0.03407976,18533,0.5555289110038668,0.22777880868435701
4522,2025-05-16 23:50:00+00:00,2025-05-16 18:50:00-05:00,2025-05-17 01:50:00+00:00,0.03407976,19305,0.5786697041455592,0.2008257561699759
4523,2025-05-16 23:55:00+00:00,2025-05-16 18:55:00-05:00,2025-05-17 01:55:00+00:00,0.03407976,20145,0.6038488054914422,0.1708573019113008
4524,2025-05-17 00:00:00+00:00,2025-05-16 19:00:00-05:00,2025-05-17 02:00:00+00:00,0.037648829999999994,20833,0.6244716884985462,0.14460011133791056
4525,2025-05-17 00:05:00+00:00,2025-05-16 19:05:00-05:00,2025-05-17 02:05:00+00:00,0.037648829999999994,21381,0.6408980546146699,0.11676563369827427
4526,2025-05-17 00:10:00+00:00,2025-05-16 19:10:00-05:00,2025-05-17 02:10:00+00:00,0.037648829999999994,21771,0.6525883516681155,0.09227129337539432
4527,2025-05-17 00:15:00+00:00,2025-05-16 19:15:00-05:00,2025-05-17 02:15:00+00:00,0.037648829999999994,22227,0.6662570066844519,0.07306550380404528
4528,2025-05-17 00:20:00+00:00,2025-05-16 19:20:00-05:00,2025-05-17 02:20:00+00:00,0.037648829999999994,22579,0.6768082491532028,0.05900909259602895
4529,2025-05-17 00:25:00+00:00,2025-05-16 19:25:00-05:00,2025-05-17 02:25:00+00:00,0.037648829999999994,22835,0.6844818800395671,0.04801447392837261
4530,2025-05-17 00:30:00+00:00,2025-05-16 19:30:00-05:00,2025-05-17 02:30:00+00:00,0.037648829999999994,23128,0.6932645903899763,0.03692707366858415
4531,2025-05-17 00:35:00+00:00,2025-05-16 19:35:00-05:00,2025-05-17 02:35:00+00:00,0.037648829999999994,23318,0.6989598633134498,0.028808684357023568
4532,2025-05-17 00:40:00+00:00,2025-05-16 19:40:00-05:00,2025-05-17 02:40:00+00:00,0.037648829999999994,23464,0.7033362309283295,0.022406754499907217
4533,2025-05-17 00:45:00+00:00,2025-05-16 19:45:00-05:00,2025-05-17 02:45:00+00:00,0.037648829999999994,23583,0.7069032702856629,0.018324364446093894
4534,2025-05-17 00:50:00+00:00,2025-05-16 19:50:00-05:00,2025-05-17 02:50:00+00:00,0.037648829999999994,23694,0.7102305086777975,0.014241974392280572
4535,2025-05-17 00:55:00+00:00,2025-05-16 19:55:00-05:00,2025-05-17 02:55:00+00:00,0.037648829999999994,23783,0.712898294415635,0.011504917424383003
4536,2025-05-17 01:00:00+00:00,2025-05-16 20:00:00-05:00,2025-05-17 03:00:00+00:00,0.0413358,23881,0.7158358562393213,0.006494711449248469
4537,2025-05-17 01:05:00+00:00,2025-05-16 20:05:00-05:00,2025-05-17 03:05:00+00:00,0.0413358,23960,0.7182038907706604,0.0
4538,2025-05-17 01:10:00+00:00,2025-05-16 20:10:00-05:00,2025-05-17 03:10:00+00:00,0.0413358,23862,0.7152663289469741,0.0
4539,2025-05-17 01:15:00+00:00,2025-05-16 20:15:00-05:00,2025-05-17 03:15:00+00:00,0.0413358,23859,0.7151764035850244,0.0
4540,2025-05-17 01:20:00+00:00,2025-05-16 20:20:00-05:00,2025-05-17 03:20:00+00:00,0.0413358,23845,0.7147567518959264,0.0
4541,2025-05-17 01:25:00+00:00,2025-05-16 20:25:00-05:00,2025-05-17 03:25:00+00:00,0.0413358,23839,0.7145769011720272,0.0
4542,2025-05-17 01:30:00+00:00,2025-05-16 20:30:00-05:00,2025-05-17 03:30:00+00:00,0.0413358,23818,0.7139474236383802,0.0
4543,2025-05-17 01:35:00+00:00,2025-05-16 20:35:00-05:00,2025-05-17 03:35:00+00:00,0.0413358,23723,0.7110997871766433,0.0
4544,2025-05-17 01:40:00+00:00,2025-05-16 20:40:00-05:00,2025-05-17 03:40:00+00:00,0.0413358,23685,0.7099607325919487,0.0
4545,2025-05-17 01:45:00+00:00,2025-05-16 20:45:00-05:00,2025-05-17 03:45:00+00:00,0.0413358,23640,0.708611852162705,0.0
4546,2025-05-17 01:50:00+00:00,2025-05-16 20:50:00-05:00,2025-05-17 03:50:00+00:00,0.0413358,23645,0.7087617277659543,0.0
4547,2025-05-17 01:55:00+00:00,2025-05-16 20:55:00-05:00,2025-05-17 03:55:00+00:00,0.0413358,23576,0.7066934444411139,0.0
4548,2025-05-17 02:00:00+00:00,2025-05-16 21:00:00-05:00,2025-05-17 04:00:00+00:00,0.03867134,23502,0.7044752855130242,0.0
4549,2025-05-17 02:05:00+00:00,2025-05-16 21:05:00-05:00,2025-05-17 04:05:00+00:00,0.03867134,23431,0.7023470519468841,0.0
4550,2025-05-17 02:10:00+00:00,2025-05-16 21:10:00-05:00,2025-05-17 04:10:00+00:00,0.03867134,23370,0.7005185695872426,0.0
