timestep,cpu_demand_norm,batch_share,service_demand_norm,batch_demand_norm
91,0.44677700954437793,0.0019445760995369234,0.4459082176497954,0.0008687918945825772
92,0.45495248851958836,0.0029824609571103664,0.4535956104852385,0.0013568780343498745
93,0.4680860646418357,0.0033293774874564104,0.4665276294360251,0.001558435205810594
94,0.4761877146583667,0.003706091881528017,0.4744229192349879,0.0017647954233787526
95,0.48052634302494274,0.0020887200033474543,0.4795226580401311,0.0010036849848115983
96,0.48549586078238305,0.001465329466928621,0.4847844493915067,0.0007114113908763014
97,0.45824213340207803,0.001407081746358465,0.4575973492607556,0.0006447841413224246
98,0.46026467258192044,0.0020003498731135405,0.45934398220252254,0.0009206903793978899
99,0.4766020097872438,0.0041420009798906685,0.4746279237956872,0.001974085991556626
100,0.45466153863383174,0.004227983820476931,0.45273923700469476,0.0019223016291369877
101,0.4804879489306063,0.0034972385643130756,0.4788075679459185,0.001680380984687808
102,0.4750132745273259,0.0030226927940843772,0.4735774553253177,0.001435819202008172
103,0.4794540422985167,0.002576002556552247,0.4782189674598064,0.0012350748387102881
104,0.47972581390172886,0.0014609911307088227,0.47902493874244634,0.0007008751592824971
105,0.46987106614688967,0.0034863391390413567,0.4682329362586787,0.0016381298882109916
106,0.4557980749224901,0.003958841135094178,0.4539936427541902,0.001804432168299892
107,0.4681904192486491,0.0020176669081126528,0.4672457669330357,0.0009446523156133884
108,0.4631976992083484,0.0032255519058248094,0.46170363098689327,0.001494068221455155
109,0.4639327019864391,0.003389592602104773,0.46236015913191136,0.0015725428545277124
110,0.45849703456219465,0.0035597375598364935,0.45686490544718994,0.0016321291150046952
111,0.4714775627858674,0.004661331659858215,0.46927984949554086,0.002197713290326553
112,0.4508934893203403,0.005803877572401789,0.448276558710132,0.0026169306102083087
113,0.4672675200846934,0.003764098195750627,0.46550867925540973,0.0017588408292836643
114,0.4666106516651972,0.0019378547969108174,0.46570642797557815,0.0009042236896190849
115,0.47622954428325753,0.0015297761278302792,0.4755010196950455,0.0007285245882120201
116,0.47350587226190183,0.0013097977026238596,0.4728856753582343,0.0006201969036675458
117,0.48389112480921637,0.003228501245322777,0.4823288817101692,0.0015622430990471943
118,0.46592989483332725,0.002955006517087862,0.4645530689575887,0.0013768258757385443
119,0.4550358349791364,0.0013941225189849787,0.45440145927464687,0.0006343757044895467
120,0.446435085035058,0.0015002506561120007,0.44576532050582274,0.0006697645292352626
121,0.4564649318418864,0.0014792357480573227,0.4557897125969713,0.0006752192449150676
122,0.4350091537099223,0.0015339124902355211,0.4343418877356799,0.0006672659742424336
123,0.46015029613137737,0.0028292952239202048,0.4588483950962474,0.0013019010351299739
124,0.4669086306813466,0.003125660563021001,0.46544923278789174,0.0014593978934548224
125,0.4733514747055573,0.0013432790347021122,0.47271563159353996,0.0006358431120173023
126,0.45818415573722715,0.0013435245099668314,0.4575685740939157,0.0006155816433114244
127,0.4771261687885612,0.000902917915062311,0.47669536302301696,0.00043080576554423595
128,0.4535391342693145,0.0010887029187940157,0.4530453648900482,0.0004937693792663137
129,0.45222811097628285,0.0030608419398550405,0.4508439122078252,0.0013841987684576262
130,0.46642531856878905,0.003150036813900302,0.4649560616443622,0.0014692569244268616
131,0.47265674890181775,0.001831896102481007,0.47179089084569314,0.0008658580561245839
132,0.45888237664396964,0.0019306003680830785,0.4579964581587139,0.0008859184852556856
