collection_id,submit_time,end_time,duration_sec,scheduling_class,priority,job_type,terminal_type,num_tasks,avg_cpu_request,avg_mem_request,total_cpu_request,total_mem_request
774258118181,0,,,0,200,service,,1,0.016204833984375,0.0390625,0.03240966796875,0.078125
770664050753,0,,,2,200,service,,2,0.0028171539306640625,0.01738739013671875,0.005634307861328125,0.0347747802734375
726622898124,0,1517749027179,1517749.027179,2,115,service,5,1,0.0012149810791015625,0.00104522705078125,0.010934829711914062,0.00940704345703125
609735793157,0,,,3,200,service,,4,0.0078085922613376525,0.007895399884479804,0.32015228271484375,0.3237113952636719
774432967861,0,,,2,200,service,,1,0.0648193359375,0.03643798828125,0.0648193359375,0.03643798828125
769667291209,0,,,2,115,service,,1,0.01253509521484375,0.002323150634765625,0.0250701904296875,0.00464630126953125
400064722322,0,,,3,200,service,,3,0.009627478463309152,0.0029653821672712055,0.13478469848632812,0.041515350341796875
774545365673,0,16079810262,16079.810262,0,200,service,6,1,0.003082275390625,0.003017425537109375,0.003082275390625,0.003017425537109375
81735739284,0,,,2,119,service,,3,0.0007042203630719865,0.0006809234619140625,0.06408405303955078,0.06196403503417969
14261337467,0,,,3,200,service,,13,0.0118865966796875,0.022247314453125,0.4160308837890625,0.778656005859375
774210546895,0,,,0,200,service,,1,0.00035190582275390625,0.0006151199340820312,0.00035190582275390625,0.0006151199340820312
774210525490,0,,,0,200,service,,1,0.00035190582275390625,0.000396728515625,0.00035190582275390625,0.000396728515625
774210546922,0,,,0,200,service,,1,0.00405120849609375,0.0013027191162109375,0.00405120849609375,0.0013027191162109375
774375746805,0,4732967523,4732.967523,3,25,service,6,3,0.0007524490356445312,0.000461578369140625,0.0022573471069335938,0.001384735107421875
671539059912,0,,,0,103,batch,,1000,0.0032958984375,0.0009036324852568337,3.737548828125,1.02471923828125
772678456460,0,,,3,25,service,,3,0.002666473388671875,0.0004978179931640625,0.8266067504882812,0.15432357788085938
774562924587,0,,,1,119,batch,,1,0.0072174072265625,0.00836181640625,0.0072174072265625,0.00836181640625
742358869298,0,,,2,200,service,,2,0.004180908203125,0.0016080141067504883,0.06689453125,0.025728225708007812
629495617070,0,,,3,200,service,,1,0.0006770491600036621,0.0006026625633239745,0.010832786560058594,0.009642601013183594
117957688018,0,,,3,200,service,,100,0.03240966796875,0.00487518310546875,74.0885009765625,11.144668579101562
107393549965,0,,,0,118,batch,,1,0.002399444580078125,0.0021109580993652344,0.0095977783203125,0.008443832397460938
774354911273,0,3688482100,3688.4821,3,200,service,6,3,0.001117706298828125,0.000362396240234375,0.003353118896484375,0.001087188720703125
290959366896,0,,,0,119,batch,,2,0.016204833984375,0.0269775390625,0.891265869140625,1.4837646484375
774426549046,0,,,3,200,service,,3,0.002764225006103515,0.0017948150634765625,0.04422760009765625,0.028717041015625
240662703001,0,,,3,200,service,,3,0.0081024169921875,0.0028839111328125,0.0648193359375,0.0230712890625
432389937365,0,,,2,200,service,,1,0.0081024169921875,0.00016307830810546875,0.0081024169921875,0.00016307830810546875
774524472758,0,593089569059,593089.569059,2,0,service,5,1,0.0111541748046875,0.0089111328125,39.151153564453125,31.278076171875
110325810800,0,,,3,200,service,,152,0.015838623046875,0.0103912353515625,26.498016357421875,17.384536743164062
36974183206,0,,,3,450,service,,1,0.0,0.00530242919921875,0.0,0.00530242919921875
171458783485,0,,,3,200,service,,3,0.004295951441714638,0.002471923828125,0.08162307739257812,0.046966552734375
671862253901,0,,,0,103,batch,,30,0.0005054822251132638,0.0012441922540534023,0.11070060729980469,0.2724781036376953
774819851013,0,883275732,883.275732,1,200,service,6,1,0.00131988525390625,0.003879547119140625,0.00131988525390625,0.003879547119140625
606654805746,0,,,3,119,service,,1,0.00566864013671875,0.0013027191162109375,0.7085800170898438,0.1628398895263672
57493227722,0,,,3,200,service,,2,0.0087127685546875,0.0141143798828125,0.1655426025390625,0.2681732177734375
36974426825,0,,,3,450,service,,1,0.0,0.003475189208984375,0.0,0.003475189208984375
36974426673,0,,,3,450,service,,1,0.0,0.00632476806640625,0.0,0.00632476806640625
159067063193,0,,,2,360,service,,1,0.00131988525390625,0.0006587505340576172,0.005279541015625,0.0026350021362304688
774634383333,0,71662377876,71662.377876,3,200,service,6,10,0.0445556640625,0.04034423828125,0.4901123046875,0.44378662109375
166934480116,0,,,0,119,batch,,5,0.00769805908203125,0.00269317626953125,357.0436782836914,124.9122085571289
329123130155,0,,,3,200,service,,80,0.0066070556640625,0.004425048828125,1.5790863037109375,1.057586669921875
726622837079,0,,,2,115,service,,1,0.0012149810791015625,0.0008935928344726562,0.002429962158203125,0.0017871856689453125
726622897538,0,1508041136322,1508041.136322,2,115,service,5,1,0.0012149810791015625,0.0009870529174804688,0.007289886474609375,0.0059223175048828125
726622911209,0,1509211766640,1509211.76664,2,115,service,5,1,0.01483154296875,0.0035832722981770835,0.0889892578125,0.0214996337890625
773089493324,0,,,1,103,batch,,1,0.00035467743873596186,0.0010051727294921875,0.011349678039550781,0.03216552734375
769669065411,0,,,2,115,service,,1,0.009092330932617188,0.0031423568725585938,0.03636932373046875,0.012569427490234375
769667194851,0,,,1,115,batch,,1,0.0016735076904296875,0.00382232666015625,0.008367538452148438,0.01911163330078125
747713302003,0,,,1,115,batch,,1,0.0012149810791015625,0.002503204345703125,0.0060749053955078125,0.012516021728515625
