timestep,solar_fraction
1220,0.7053666666666667
1221,0.7165374999999999
1222,0.7277083333333333
1223,0.7388791666666666
1224,0.75005
1225,0.7425
1226,0.7349499999999999
1227,0.7273999999999999
1228,0.71985
1229,0.7122999999999999
1230,0.70475
1231,0.6972
1232,0.68965
1233,0.6821
1234,0.6745500000000001
1235,0.667
1236,0.6594500000000001
1237,0.6379625000000001
1238,0.616475
1239,0.5949875000000001
1240,0.5735
1241,0.5520125
1242,0.5305250000000001
1243,0.5090375
1244,0.4875500000000001
1245,0.4660625
1246,0.444575
1247,0.4230875
1248,0.4016
1249,0.3845833333333334
1250,0.3675666666666666
1251,0.35055
1252,0.3335333333333333
1253,0.3165166666666666
1254,0.2995
1255,0.2824833333333333
1256,0.2654666666666667
1257,0.2484499999999999
1258,0.2314333333333333
1259,0.2144166666666666
1260,0.1974
1261,0.1854416666666666
1262,0.1734833333333333
1263,0.161525
1264,0.1495666666666666
1265,0.1376083333333333
1266,0.12565
1267,0.1136916666666666
1268,0.1017333333333333
1269,0.089775
1270,0.0778166666666666
1271,0.0658583333333333
1272,0.0538999999999999
1273,0.0494083333333333
1274,0.0449166666666666
1275,0.0404249999999999
1276,0.0359333333333333
1277,0.0314416666666666
1278,0.02695
1279,0.0224583333333333
1280,0.0179666666666666
1281,0.013475
1282,0.0089833333333333
1283,0.0044916666666666
1284,0.0
1285,0.0
1286,0.0
1287,0.0
1288,0.0
1289,0.0
1290,0.0
1291,0.0
1292,0.0
1293,0.0
1294,0.0
1295,0.0
1296,0.0
1297,0.0
1298,0.0
1299,0.0
1300,0.0
1301,0.0
1302,0.0
1303,0.0
1304,0.0
1305,0.0
1306,0.0
1307,0.0
1308,0.0
1309,0.0
1310,0.0
1311,0.0
1312,0.0
1313,0.0
1314,0.0
1315,0.0
1316,0.0
1317,0.0
1318,0.0
1319,0.0
1320,0.0
1321,0.0
1322,0.0
1323,0.0
1324,0.0
1325,0.0
1326,0.0
1327,0.0
1328,0.0
1329,0.0
1330,0.0
1331,0.0
1332,0.0
1333,0.0
1334,0.0
1335,0.0
1336,0.0
1337,0.0
1338,0.0
1339,0.0
1340,0.0
1341,0.0
1342,0.0
1343,0.0
1344,0.0
1345,0.0
1346,0.0
1347,0.0
1348,0.0
1349,0.0
1350,0.0
1351,0.0
1352,0.0
1353,0.0
1354,0.0
1355,0.0
1356,0.0
1357,0.0
1358,0.0
1359,0.0
1360,0.0
1361,0.0
1362,0.0
1363,0.0
1364,0.0
1365,0.0
1366,0.0
1367,0.0
1368,0.0
1369,0.0
1370,0.0
1371,0.0
1372,0.0
1373,0.0
1374,0.0
1375,0.0
1376,0.0
1377,0.0
1378,0.0
1379,0.0
1380,0.0
1381,0.0
1382,0.0
1383,0.0
1384,0.0
1385,0.0
1386,0.0
1387,0.0
1388,0.0
1389,0.0
1390,0.0
1391,0.0
1392,0.0
1393,0.0
1394,0.0
1395,0.0
1396,0.0
1397,0.0
1398,0.0
1399,0.0
1400,0.0
1401,0.0
1402,0.0
1403,0.0
1404,0.0
1405,0.0
1406,0.0
1407,0.0
1408,0.0
1409,0.0
1410,0.0
1411,0.0
1412,0.0
1413,0.0
1414,0.0
1415,0.0
1416,0.0
1417,0.0055833333333333
1418,0.0111666666666666
1419,0.01675
1420,0.0223333333333333
1421,0.0279166666666666
1422,0.0335
1423,0.0390833333333333
1424,0.0446666666666666
1425,0.05025
1426,0.0558333333333333
1427,0.0614166666666666
1428,0.067
1429,0.0829375
1430,0.098875
1431,0.1148125
1432,0.13075
1433,0.1466875
1434,0.162625
1435,0.1785625
1436,0.1945
1437,0.2104375
1438,0.226375
1439,0.2423125
1440,0.25825
1441,0.2758625
1442,0.293475
1443,0.3110874999999999
1444,0.3287
1445,0.3463125
1446,0.363925
1447,0.3815375
1448,0.39915
1449,0.4167625
1450,0.434375
1451,0.4519875
1452,0.4696
1453,0.4829208333333333
1454,0.4962416666666667
1455,0.5095625
1456,0.5228833333333334
1457,0.5362041666666667
1458,0.5495249999999999
1459,0.5628458333333334
1460,0.5761666666666667
1461,0.5894875
1462,0.6028083333333334
1463,0.6161291666666667
1464,0.6294500000000001
1465,0.640375
1466,0.6513000000000001
1467,0.6622250000000001
1468,0.67315
1469,0.6840750000000001
1470,0.695
