timestep,solar_fraction
785,0.0721624999999999
786,0.0655849999999999
787,0.0590075
788,0.05243
789,0.0458525
790,0.039275
791,0.0326975
792,0.02612
793,0.0239433333333333
794,0.0217666666666666
795,0.01959
796,0.0174133333333333
797,0.0152366666666666
798,0.01306
799,0.0108833333333333
800,0.0087066666666666
801,0.00653
802,0.0043533333333333
803,0.0021766666666666
804,0.0
805,0.0
806,0.0
807,0.0
808,0.0
809,0.0
810,0.0
811,0.0
812,0.0
813,0.0
814,0.0
815,0.0
816,0.0
817,0.0
818,0.0
819,0.0
820,0.0
821,0.0
822,0.0
823,0.0
824,0.0
825,0.0
826,0.0
827,0.0
828,0.0
829,0.0
830,0.0
831,0.0
832,0.0
833,0.0
834,0.0
835,0.0
836,0.0
837,0.0
838,0.0
839,0.0
840,0.0
841,0.0
842,0.0
843,0.0
844,0.0
845,0.0
846,0.0
847,0.0
848,0.0
849,0.0
850,0.0
851,0.0
852,0.0
853,0.0
854,0.0
855,0.0
856,0.0
857,0.0
858,0.0
859,0.0
860,0.0
861,0.0
862,0.0
863,0.0
864,0.0
865,0.0
866,0.0
867,0.0
868,0.0
869,0.0
870,0.0
871,0.0
872,0.0
873,0.0
874,0.0
875,0.0
876,0.0
877,0.0
878,0.0
879,0.0
880,0.0
881,0.0
882,0.0
883,0.0
884,0.0
885,0.0
886,0.0
887,0.0
888,0.0
889,0.0
890,0.0
891,0.0
892,0.0
893,0.0
894,0.0
895,0.0
896,0.0
897,0.0
898,0.0
899,0.0
900,0.0
901,0.0025291666666666
902,0.0050583333333333
903,0.0075875
904,0.0101166666666666
905,0.0126458333333333
906,0.015175
907,0.0177041666666666
908,0.0202333333333333
909,0.0227625
910,0.0252916666666666
911,0.0278208333333333
912,0.03035
913,0.0393958333333333
914,0.0484416666666666
915,0.0574875
916,0.0665333333333333
917,0.0755791666666666
918,0.084625
919,0.0936708333333333
920,0.1027166666666666
921,0.1117624999999999
922,0.1208083333333333
923,0.1298541666666666
924,0.1388999999999999
925,0.1503541666666666
926,0.1618083333333333
927,0.1732624999999999
928,0.1847166666666666
929,0.1961708333333333
930,0.207625
931,0.2190791666666666
932,0.2305333333333333
933,0.2419875
934,0.2534416666666667
935,0.2648958333333334
936,0.27635
937,0.2873
938,0.29825
939,0.3092
940,0.32015
941,0.3311
942,0.34205
943,0.353
944,0.36395
945,0.3748999999999999
946,0.38585
947,0.3968
948,0.40775
949,0.4134541666666667
950,0.4191583333333333
951,0.4248625
952,0.4305666666666666
953,0.4362708333333333
954,0.441975
955,0.4476791666666667
956,0.4533833333333333
957,0.4590875
958,0.4647916666666666
959,0.4704958333333333
960,0.4762
961,0.4920341666666666
962,0.5078683333333334
963,0.5237025
964,0.5395366666666667
965,0.5553708333333334
966,0.5712050000000001
967,0.5870391666666667
968,0.6028733333333334
969,0.6187075
970,0.6345416666666668
971,0.6503758333333334
972,0.6662100000000001
973,0.6702225
974,0.674235
975,0.6782475000000001
976,0.68226
977,0.6862725000000001
978,0.690285
979,0.6942975
980,0.6983100000000001
981,0.7023225
982,0.706335
983,0.7103475
984,0.71436
985,0.7163016666666667
986,0.7182433333333333
987,0.7201850000000001
988,0.7221266666666667
989,0.7240683333333334
990,0.7260100000000002
991,0.7279516666666667
992,0.7298933333333334
993,0.731835
994,0.7337766666666667
995,0.7357183333333334
996,0.7376600000000001
997,0.7319308333333334
998,0.7262016666666667
999,0.7204725000000001
1000,0.7147433333333333
1001,0.7090141666666667
1002,0.703285
1003,0.6975558333333334
1004,0.6918266666666667
1005,0.6860974999999999
1006,0.6803683333333334
1007,0.6746391666666666
1008,0.66891
1009,0.6685808333333333
1010,0.6682516666666667
1011,0.6679225
1012,0.6675933333333334
1013,0.6672641666666667
1014,0.666935
1015,0.6666058333333333
1016,0.6662766666666666
1017,0.6659475
1018,0.6656183333333333
1019,0.6652891666666667
1020,0.66496
1021,0.6565425
1022,0.648125
1023,0.6397075000000001
1024,0.6312900000000001
1025,0.6228725
1026,0.6144550000000001
1027,0.6060375
1028,0.59762
1029,0.5892025000000001
1030,0.5807850000000001
1031,0.5723675
1032,0.5639500000000001
1033,0.5555916666666667
1034,0.5472333333333333
1035,0.538875
1036,0.5305166666666666
1037,0.5221583333333333
1038,0.5137999999999999
1039,0.5054416666666667
1040,0.4970833333333333
1041,0.4887249999999999
1042,0.4803666666666666
1043,0.4720083333333333
1044,0.4636499999999999
1045,0.4497041666666666
1046,0.4357583333333333
1047,0.4218125
1048,0.4078666666666666
1049,0.3939208333333333
1050,0.3799749999999999
1051,0.3660291666666666
1052,0.3520833333333333
1053,0.3381375
1054,0.3241916666666666
1055,0.3102458333333333
1056,0.2963
1057,0.2854666666666667
1058,0.2746333333333333
1059,0.2638
1060,0.2529666666666667
1061,0.2421333333333333
1062,0.2313
1063,0.2204666666666666
1064,0.2096333333333333
1065,0.1988
1066,0.1879666666666666
1067,0.1771333333333333
1068,0.1663
1069,0.1554266666666666
1070,0.1445533333333333
1071,0.13368
1072,0.1228066666666666
1073,0.1119333333333333
1074,0.10106
1075,0.0901866666666666
1076,0.0793133333333333
1077,0.06844
1078,0.0575666666666666
1079,0.0466933333333333
1080,0.03582
1081,0.032835
1082,0.02985
1083,0.026865
1084,0.02388
1085,0.020895
1086,0.01791
1087,0.014925
1088,0.01194
1089,0.008955
1090,0.00597
1091,0.002985
1092,0.0
1093,0.0
1094,0.0
1095,0.0
1096,0.0
1097,0.0
1098,0.0
1099,0.0
1100,0.0
1101,0.0
1102,0.0
1103,0.0
1104,0.0
1105,0.0
1106,0.0
1107,0.0
1108,0.0
1109,0.0
1110,0.0
1111,0.0
1112,0.0
1113,0.0
1114,0.0
1115,0.0
1116,0.0
1117,0.0
1118,0.0
1119,0.0
1120,0.0
1121,0.0
1122,0.0
1123,0.0
1124,0.0
1125,0.0
1126,0.0
1127,0.0
1128,0.0
1129,0.0
1130,0.0
1131,0.0
1132,0.0
1133,0.0
1134,0.0
1135,0.0
1136,0.0
1137,0.0
1138,0.0
1139,0.0
1140,0.0
1141,0.0
1142,0.0
1143,0.0
1144,0.0
1145,0.0
1146,0.0
1147,0.0
1148,0.0
1149,0.0
1150,0.0
1151,0.0
1152,0.0
1153,0.0
1154,0.0
1155,0.0
1156,0.0
1157,0.0
1158,0.0
1159,0.0
1160,0.0
1161,0.0
1162,0.0
1163,0.0
1164,0.0
1165,0.0
1166,0.0
1167,0.0
1168,0.0
