timestep,solar_fraction
1102,0.5750416666666668
1103,0.5663208333333333
1104,0.5576
1105,0.5384
1106,0.5192
1107,0.5
1108,0.4808
1109,0.4616
1110,0.4423999999999999
1111,0.4231999999999999
1112,0.404
1113,0.3848
1114,0.3656
1115,0.3464
1116,0.3272
1117,0.3101875
1118,0.293175
1119,0.2761625
1120,0.25915
1121,0.2421374999999999
1122,0.225125
1123,0.2081124999999999
1124,0.1911
1125,0.1740875
1126,0.157075
1127,0.1400625
1128,0.1230499999999999
1129,0.1187291666666666
1130,0.1144083333333333
1131,0.1100875
1132,0.1057666666666666
1133,0.1014458333333333
1134,0.097125
1135,0.0928041666666666
1136,0.0884833333333333
1137,0.0841625
1138,0.0798416666666666
1139,0.0755208333333333
1140,0.0712
1141,0.0652666666666666
1142,0.0593333333333333
1143,0.0534
1144,0.0474666666666666
1145,0.0415333333333333
1146,0.0356
1147,0.0296666666666666
1148,0.0237333333333333
1149,0.0178
1150,0.0118666666666666
1151,0.0059333333333333
1152,0.0
1153,0.0
1154,0.0
1155,0.0
1156,0.0
1157,0.0
1158,0.0
1159,0.0
1160,0.0
1161,0.0
1162,0.0
1163,0.0
1164,0.0
1165,0.0
1166,0.0
1167,0.0
1168,0.0
1169,0.0
1170,0.0
1171,0.0
1172,0.0
1173,0.0
1174,0.0
1175,0.0
1176,0.0
1177,0.0
1178,0.0
1179,0.0
1180,0.0
1181,0.0
1182,0.0
1183,0.0
1184,0.0
1185,0.0
1186,0.0
1187,0.0
1188,0.0
1189,0.0
1190,0.0
1191,0.0
1192,0.0
1193,0.0
1194,0.0
1195,0.0
1196,0.0
1197,0.0
1198,0.0
1199,0.0
1200,0.0
1201,0.0
1202,0.0
1203,0.0
1204,0.0
1205,0.0
1206,0.0
1207,0.0
1208,0.0
1209,0.0
1210,0.0
1211,0.0
1212,0.0
1213,0.0
1214,0.0
1215,0.0
1216,0.0
1217,0.0
1218,0.0
1219,0.0
1220,0.0
1221,0.0
1222,0.0
1223,0.0
1224,0.0
1225,0.0
1226,0.0
1227,0.0
1228,0.0
1229,0.0
1230,0.0
1231,0.0
1232,0.0
1233,0.0
1234,0.0
1235,0.0
1236,0.0
1237,0.0
1238,0.0
1239,0.0
1240,0.0
1241,0.0
1242,0.0
1243,0.0
1244,0.0
1245,0.0
1246,0.0
1247,0.0
1248,0.0
1249,0.0
1250,0.0
1251,0.0
1252,0.0
1253,0.0
1254,0.0
1255,0.0
1256,0.0
1257,0.0
1258,0.0
1259,0.0
1260,0.0
1261,0.0
1262,0.0
1263,0.0
1264,0.0
1265,0.0
1266,0.0
1267,0.0
1268,0.0
1269,0.0
1270,0.0
1271,0.0
1272,0.0
1273,0.002425
1274,0.00485
1275,0.007275
1276,0.0097
1277,0.012125
1278,0.01455
1279,0.016975
1280,0.0194
1281,0.021825
1282,0.02425
1283,0.026675
1284,0.0291
1285,0.0380833333333333
1286,0.0470666666666666
1287,0.05605
1288,0.0650333333333333
1289,0.0740166666666666
1290,0.083
1291,0.0919833333333333
1292,0.1009666666666666
1293,0.10995
1294,0.1189333333333333
1295,0.1279166666666666
1296,0.1369
1297,0.1488208333333333
1298,0.1607416666666666
