timestamp_utc,market_id,gross_demand_mw,net_load_mw,wind_mw,solar_mw,market_scale_mw,da_lmp_usd_per_mwh,forecast_issue_time_utc,forecast_vintage_id,quality_ok,forecast_gross_h1_mw,forecast_gross_h2_mw,forecast_gross_h3_mw,forecast_net_h1_mw,forecast_net_h2_mw,forecast_net_h3_mw
2025-10-14T11:00:00Z,ISONE_NEMA,11849.0,11375.0,474.0,0.0,17608.25,44.02,2025-10-14T11:00:00Z,bundle-50b26c3e324971d3ddfc4bf4,True,12187.737328488627,12037.187567932371,11950.582944629145,11736.20073846776,11489.921339762572,11225.046981216954
2025-10-14T11:00:00Z,MISO_MINN_HUB,62790.0,52252.0,10538.0,0.0,91510.75,52.28,2025-10-14T11:00:00Z,bundle-d5554e04e6b9dc1b1e47d83e,True,62621.50332893416,65052.05919109001,68231.59296525814,50922.76519523077,52091.95895383431,53364.95598615961
2025-10-14T11:00:00Z,SPP_NORTH_HUB,27939.0,21182.0,6757.0,0.0,41569.45,29.8351,2025-10-14T11:00:00Z,bundle-cd24c135da645e8befebfb26,True,28245.64722750584,29192.27725630504,30448.7142571988,20715.89647076698,22908.236816423705,24680.61079782301
2025-10-14T12:00:00Z,CAISO_NP15,20967.0,19211.0,1756.0,0.0,32722.8,50.03246,2025-10-14T12:00:00Z,bundle-f72c6520be84bfc970a6d472,True,22079.279374132577,22527.72722702998,22960.75517724096,22473.221850812617,21243.814396450827,19282.728319933733
2025-10-14T12:00:00Z,ISONE_NEMA,12756.0,12288.0,456.0,12.0,17608.25,41.95,2025-10-14T12:00:00Z,bundle-50b26c3e324971d3ddfc4bf4,True,12037.187567932371,11950.582944629145,12509.646495238994,11489.921339762572,11225.046981216954,11679.170241084306
2025-10-14T12:00:00Z,MISO_MINN_HUB,67111.0,56437.0,10673.0,1.0,91510.75,55.3,2025-10-14T12:00:00Z,bundle-d5554e04e6b9dc1b1e47d83e,True,65052.05919109001,68231.59296525814,72211.9202384929,52091.95895383431,53364.95598615961,54437.37141520454
2025-10-14T12:00:00Z,SPP_NORTH_HUB,29636.0,22241.0,7395.0,0.0,41569.45,29.4892,2025-10-14T12:00:00Z,bundle-cd24c135da645e8befebfb26,True,29192.27725630504,30448.7142571988,32219.59241314216,22908.236816423705,24680.61079782301,26562.0867835218
2025-10-14T13:00:00Z,CAISO_NP15,21017.0,19140.0,1877.0,0.0,32722.8,56.58721,2025-10-14T13:00:00Z,bundle-f72c6520be84bfc970a6d472,True,22527.72722702998,22960.75517724096,23619.777924749244,21243.814396450827,19282.728319933733,17367.00223957061
2025-10-14T13:00:00Z,ISONE_NEMA,12866.0,12377.0,411.0,78.0,17608.25,50.29,2025-10-14T13:00:00Z,bundle-50b26c3e324971d3ddfc4bf4,True,11950.582944629145,12509.646495238994,12907.670021641325,11225.046981216954,11679.170241084306,12067.212522750411
2025-10-14T13:00:00Z,MISO_MINN_HUB,69350.0,58508.0,10277.0,565.0,91510.75,40.09,2025-10-14T13:00:00Z,bundle-d5554e04e6b9dc1b1e47d83e,True,68231.59296525814,72211.9202384929,77068.09548465743,53364.95598615961,54437.37141520454,58475.86611902136
2025-10-14T13:00:00Z,SPP_NORTH_HUB,30939.0,22390.0,8544.0,5.0,41569.45,30.1338,2025-10-14T13:00:00Z,bundle-cd24c135da645e8befebfb26,True,30448.7142571988,32219.59241314216,34536.366739945326,24680.61079782301,26562.0867835218,28463.941794743238
2025-10-14T14:00:00Z,CAISO_NP15,21814.0,20084.0,1730.0,0.0,32722.8,62.7,2025-10-14T14:00:00Z,bundle-f72c6520be84bfc970a6d472,True,22960.75517724096,23619.777924749244,24361.699981181577,19282.728319933733,17367.00223957061,15272.104166813018
2025-10-14T14:00:00Z,ISONE_NEMA,12659.0,12116.0,373.0,170.0,17608.25,48.28,2025-10-14T14:00:00Z,bundle-50b26c3e324971d3ddfc4bf4,True,12509.646495238994,12907.670021641325,12039.661912774947,11679.170241084306,12067.212522750411,11163.437355418482
2025-10-14T14:00:00Z,MISO_MINN_HUB,69706.0,54415.0,10009.0,5282.0,91510.75,39.11,2025-10-14T14:00:00Z,bundle-d5554e04e6b9dc1b1e47d83e,True,72211.9202384929,77068.09548465743,79661.75527464446,54437.37141520454,58475.86611902136,62700.03687275623
2025-10-14T14:00:00Z,SPP_NORTH_HUB,31352.0,21618.0,9619.0,115.0,41569.45,38.3369,2025-10-14T14:00:00Z,bundle-cd24c135da645e8befebfb26,True,32219.59241314216,34536.366739945326,36000.23055748526,26562.0867835218,28463.941794743238,29088.20730179185
2025-10-14T15:00:00Z,CAISO_NP15,23696.0,22153.0,1543.0,0.0,32722.8,54.16704,2025-10-14T15:00:00Z,bundle-f72c6520be84bfc970a6d472,True,23619.777924749244,24361.699981181577,25244.502245431813,17367.00223957061,15272.104166813018,13061.277865686056
2025-10-14T15:00:00Z,ISONE_NEMA,12368.0,11765.0,321.0,282.0,17608.25,43.23,2025-10-14T15:00:00Z,bundle-50b26c3e324971d3ddfc4bf4,True,12907.670021641325,12039.661912774947,11446.289528580684,12067.212522750411,11163.437355418482,10542.194523463311
2025-10-14T15:00:00Z,MISO_MINN_HUB,70901.0,53096.0,8801.0,9004.0,91510.75,39.17,2025-10-14T15:00:00Z,bundle-d5554e04e6b9dc1b1e47d83e,True,77068.09548465743,79661.75527464446,79675.2589656453,58475.86611902136,62700.03687275623,61020.16005809854
2025-10-14T15:00:00Z,SPP_NORTH_HUB,32009.0,22405.0,9192.0,412.0,41569.45,38.0978,2025-10-14T15:00:00Z,bundle-cd24c135da645e8befebfb26,True,34536.366739945326,36000.23055748526,35997.71783687976,28463.941794743238,29088.20730179185,28586.7950466694
2025-10-14T16:00:00Z,CAISO_NP15,25113.0,21883.0,1508.0,1722.0,32722.8,47.08,2025-10-14T16:00:00Z,bundle-f72c6520be84bfc970a6d472,True,24361.699981181577,25244.502245431813,26822.27348090554,15272.104166813018,13061.277865686056,12722.496295849178
2025-10-14T16:00:00Z,ISONE_NEMA,12178.0,11569.0,270.0,339.0,17608.25,39.02,2025-10-14T16:00:00Z,bundle-50b26c3e324971d3ddfc4bf4,True,12039.661912774947,11446.289528580684,11557.910217419803,11163.437355418482,10542.194523463311,10643.242068934032
2025-10-14T16:00:00Z,MISO_MINN_HUB,72505.0,54666.0,8309.0,9530.0,91510.75,42.92,2025-10-14T16:00:00Z,bundle-d5554e04e6b9dc1b1e47d83e,True,79661.75527464446,79675.2589656453,80829.30955635672,62700.03687275623,61020.16005809854,61256.00028897674
2025-10-14T16:00:00Z,SPP_NORTH_HUB,32908.0,23217.0,9235.0,456.0,41569.45,34.3985,2025-10-14T16:00:00Z,bundle-cd24c135da645e8befebfb26,True,36000.23055748526,35997.71783687976,36269.26323979523,29088.20730179185,28586.7950466694,29273.62959001563
2025-10-14T17:00:00Z,CAISO_NP15,25856.0,18583.0,1460.0,5813.0,32722.8,44.34,2025-10-14T17:00:00Z,bundle-f72c6520be84bfc970a6d472,True,25244.502245431813,26822.27348090554,27574.32008430902,13061.277865686056,12722.496295849178,13258.011975159236
