timestep,net_demand_normalized,net_demand_mw
437,0.65815735,52393.332
438,0.6607032,52596.0
439,0.6632491,52798.668
440,0.6657949,53001.332
441,0.6683408,53204.0
442,0.67088664,53406.668
443,0.6734325,53609.332
444,0.6759784,53812.0
445,0.6766222,53863.25
446,0.677266,53914.5
447,0.6779098,53965.75
448,0.6785536,54017.0
449,0.6791974,54068.25
450,0.67984116,54119.5
451,0.68048495,54170.75
452,0.68112874,54222.0
453,0.68177253,54273.25
454,0.6824164,54324.5
455,0.68306017,54375.75
456,0.68370396,54427.0
457,0.6874568,54725.75
458,0.6912097,55024.5
459,0.6949625,55323.25
460,0.6987153,55622.0
461,0.7024682,55920.75
462,0.70622104,56219.5
463,0.70997393,56518.25
464,0.71372676,56817.0
465,0.71747965,57115.75
466,0.7212325,57414.5
467,0.7249853,57713.25
468,0.7287382,58012.0
469,0.7326125,58320.418
470,0.73648673,58628.832
471,0.74036103,58937.25
472,0.74423534,59245.668
473,0.7481096,59554.082
474,0.7519839,59862.5
475,0.7558582,60170.918
476,0.7597325,60479.332
477,0.7636067,60787.75
478,0.767481,61096.168
479,0.77135533,61404.582
480,0.7752296,61713.0
481,0.777408,61886.418
482,0.7795865,62059.832
483,0.7817649,62233.25
484,0.78394336,62406.668
485,0.7861218,62580.082
486,0.7883002,62753.5
487,0.79047865,62926.918
488,0.7926571,63100.332
489,0.7948355,63273.75
490,0.79701394,63447.168
491,0.79919237,63620.582
492,0.8013708,63794.0
493,0.802359,63872.668
494,0.80334723,63951.332
495,0.8043354,64030.0
496,0.8053236,64108.668
497,0.8063118,64187.332
498,0.80730003,64266.0
499,0.8082882,64344.668
500,0.8092764,64423.332
501,0.8102646,64502.0
502,0.81125283,64580.668
503,0.812241,64659.332
504,0.8132292,64738.0
505,0.81441313,64832.25
506,0.8155971,64926.5
507,0.81678104,65020.75
508,0.81796503,65115.0
509,0.81914896,65209.25
510,0.82033294,65303.5
511,0.8215169,65397.75
512,0.82270086,65492.0
513,0.8238848,65586.25
514,0.8250688,65680.5
515,0.8262527,65774.75
516,0.8274367,65869.0
517,0.82686406,65823.414
518,0.82629144,65777.836
519,0.8257188,65732.25
520,0.8251462,65686.664
521,0.8245736,65641.086
522,0.824001,65595.5
523,0.8234284,65549.914
524,0.8228558,65504.332
525,0.82228315,65458.75
526,0.8217105,65413.168
527,0.8211379,65367.582
528,0.82056534,65322.0
529,0.81938034,65227.668
530,0.81819534,65133.332
531,0.81701034,65039.0
532,0.81582534,64944.668
533,0.81464034,64850.332
534,0.81345534,64756.0
535,0.8122703,64661.668
536,0.8110853,64567.332
537,0.8099003,64473.0
538,0.8087153,64378.668
539,0.8075303,64284.332
540,0.8063453,64190.0
541,0.80585855,64151.25
542,0.80537176,64112.5
543,0.80488497,64073.75
544,0.80439824,64035.0
545,0.80391145,63996.25
546,0.80342466,63957.5
547,0.8029379,63918.75
548,0.80245113,63880.0
549,0.80196434,63841.25
550,0.8014776,63802.5
551,0.8009908,63763.75
552,0.800504,63725.0
553,0.8012609,63785.25
554,0.80201775,63845.5
555,0.8027746,63905.75
556,0.80353147,63966.0
557,0.8042883,64026.25
558,0.8050451,64086.5
559,0.805802,64146.75
560,0.80655885,64207.0
561,0.8073157,64267.25
562,0.80807257,64327.5
563,0.8088294,64387.75
564,0.8095863,64448.0
565,0.80989194,64472.332
