timestep,net_demand_normalized,net_demand_mw
774,0.38483098,9821.5
775,0.37177995,9488.417
776,0.35872892,9155.333
777,0.34567785,8822.25
778,0.33262682,8489.167
779,0.3195758,8156.0835
780,0.30652475,7823.0
781,0.30311912,7736.0835
782,0.29971352,7649.1665
783,0.2963079,7562.25
784,0.2929023,7475.3335
785,0.2894967,7388.4165
786,0.28609106,7301.5
787,0.28268546,7214.5835
788,0.27927983,7127.6665
789,0.27587423,7040.75
790,0.27246863,6953.8335
791,0.269063,6866.9165
792,0.2656574,6780.0
793,0.262673,6703.8335
794,0.2596886,6627.6665
795,0.25670418,6551.5
796,0.25371978,6475.3335
797,0.25073537,6399.1665
798,0.24775098,6323.0
799,0.24476658,6246.8335
800,0.24178219,6170.6665
801,0.23879778,6094.5
802,0.23581338,6018.3335
803,0.23282897,5942.1665
804,0.22984459,5866.0
805,0.22814994,5822.75
806,0.22645529,5779.5
807,0.22476065,5736.25
808,0.223066,5693.0
809,0.22137137,5649.75
810,0.21967672,5606.5
811,0.21798208,5563.25
812,0.21628743,5520.0
813,0.21459278,5476.75
814,0.21289815,5433.5
815,0.2112035,5390.25
816,0.20950887,5347.0
817,0.20810482,5311.1665
818,0.20670079,5275.3335
819,0.20529674,5239.5
820,0.2038927,5203.6665
821,0.20248866,5167.8335
822,0.20108461,5132.0
823,0.19968058,5096.1665
824,0.19827653,5060.3335
825,0.1968725,5024.5
826,0.19546846,4988.6665
827,0.19406442,4952.8335
828,0.19266038,4917.0
829,0.19160572,4890.0835
830,0.19055106,4863.1665
831,0.1894964,4836.25
832,0.18844174,4809.3335
833,0.18738706,4782.4165
834,0.1863324,4755.5
835,0.18527775,4728.5835
836,0.18422309,4701.6665
837,0.18316843,4674.75
838,0.18211375,4647.8335
839,0.18105909,4620.9165
840,0.18000443,4594.0
841,0.17877671,4562.6665
842,0.17754899,4531.3335
843,0.17632128,4500.0
844,0.17509356,4468.6665
845,0.17386584,4437.3335
846,0.17263812,4406.0
847,0.1714104,4374.6665
848,0.17018269,4343.3335
849,0.16895497,4312.0
850,0.16772725,4280.6665
851,0.16649953,4249.3335
852,0.1652718,4218.0
853,0.16441959,4196.25
854,0.16356736,4174.5
855,0.16271515,4152.75
856,0.16186294,4131.0
857,0.16101071,4109.25
858,0.1601585,4087.5
859,0.15930627,4065.75
860,0.15845406,4044.0
861,0.15760183,4022.25
862,0.15674962,4000.5
863,0.1558974,3978.75
864,0.15504518,3957.0
865,0.15825488,4038.9167
866,0.16146457,4120.8335
867,0.16467428,4202.75
868,0.16788398,4284.6665
869,0.17109367,4366.5835
870,0.17430338,4448.5
871,0.17751308,4530.4165
872,0.18072277,4612.3335
873,0.18393248,4694.25
874,0.18714218,4776.1665
875,0.19035187,4858.0835
876,0.19356158,4940.0
877,0.20227642,5162.4165
878,0.21099126,5384.8335
879,0.2197061,5607.25
880,0.22842094,5829.6665
881,0.2371358,6052.0835
882,0.24585064,6274.5
883,0.25456548,6496.9165
884,0.26328033,6719.3335
885,0.27199516,6941.75
886,0.28071,7164.1665
887,0.28942484,7386.5835
888,0.2981397,7609.0
889,0.31681994,8085.75
890,0.3355002,8562.5
891,0.35418046,9039.25
892,0.37286073,9516.0
893,0.39154097,9992.75
894,0.41022125,10469.5
895,0.4289015,10946.25
896,0.44758177,11423.0
897,0.466262,11899.75
898,0.4849423,12376.5
899,0.50362253,12853.25
900,0.5223028,13330.0
901,0.5435854,13873.167
902,0.5648681,14416.333
903,0.5861507,14959.5
904,0.6074333,15502.667
905,0.62871593,16045.833
906,0.6499986,16589.0
907,0.6712812,17132.166
908,0.69256383,17675.334
909,0.7138465,18218.5
910,0.7351291,18761.666
911,0.75641173,19304.834
912,0.7776944,19848.0
913,0.7816224,19948.25
914,0.7855505,20048.5
915,0.78947854,20148.75
916,0.79340655,20249.0
917,0.7973346,20349.25
918,0.8012627,20449.5
919,0.8051907,20549.75
920,0.80911875,20650.0
921,0.8130468,20750.25
922,0.8169748,20850.5
923,0.8209029,20950.75
924,0.82483095,21051.0
925,0.8220555,20980.166
926,0.8192801,20909.334
927,0.81650466,20838.5
928,0.8137292,20767.666
929,0.8109538,20696.834
930,0.80817837,20626.0
931,0.80540293,20555.166
932,0.8026275,20484.334
933,0.7998521,20413.5
934,0.79707664,20342.666
935,0.7943012,20271.834
936,0.7915258,20201.0
937,0.7877055,20103.5
938,0.78388524,20006.0
939,0.78006494,19908.5
940,0.77624464,19811.0
941,0.77242434,19713.5
942,0.76860404,19616.0
943,0.76478374,19518.5
944,0.76096344,19421.0
945,0.75714314,19323.5
946,0.75332284,19226.0
947,0.74950254,19128.5
948,0.7456823,19031.0
949,0.7420154,18937.416
950,0.7383486,18843.834
951,0.7346818,18750.25
952,0.73101497,18656.666
953,0.72734815,18563.084
954,0.7236813,18469.5
955,0.72001445,18375.916
956,0.71634763,18282.334
957,0.7126808,18188.75
958,0.709014,18095.166
959,0.7053471,18001.584
960,0.7016803,17908.0
961,0.69913346,17843.0
962,0.6965866,17778.0
963,0.6940397,17713.0
964,0.69149286,17648.0
965,0.688946,17583.0
966,0.68639916,17518.0
967,0.68385226,17453.0
968,0.6813054,17388.0
969,0.67875856,17323.0
970,0.6762117,17258.0
971,0.6736648,17193.0
972,0.67111796,17128.0
973,0.66925025,17080.334
974,0.66738254,17032.666
975,0.6655149,16985.0
976,0.6636472,16937.334
977,0.66177946,16889.666
978,0.65991175,16842.0
979,0.65804404,16794.334
980,0.6561764,16746.666
981,0.6543087,16699.0
982,0.65244097,16651.334
983,0.65057325,16603.666
984,0.64870554,16556.0
985,0.64599216,16486.75
986,0.6432788,16417.5
987,0.6405654,16348.25
988,0.637852,16279.0
989,0.63513863,16209.75
990,0.63242525,16140.5
991,0.62971187,16071.25
992,0.6269985,16002.0
993,0.6242851,15932.75
994,0.62157166,15863.5
995,0.6188583,15794.25
996,0.6161449,15725.0
997,0.614829,15691.417
998,0.6135132,15657.833
999,0.6121973,15624.25
1000,0.6108814,15590.667
1001,0.6095655,15557.083
1002,0.6082496,15523.5
1003,0.6069338,15489.917
1004,0.6056179,15456.333
1005,0.604302,15422.75
1006,0.6029861,15389.167
1007,0.60167027,15355.583
1008,0.6003544,15322.0
1009,0.5999429,15311.5
1010,0.59953153,15301.0
1011,0.5991201,15290.5
1012,0.5987087,15280.0
1013,0.5982973,15269.5
1014,0.59788585,15259.0
1015,0.59747446,15248.5
1016,0.597063,15238.0
1017,0.5966516,15227.5
1018,0.5962402,15217.0
1019,0.5958288,15206.5
1020,0.5954174,15196.0
1021,0.5973145,15244.417
1022,0.5992115,15292.833
1023,0.6011086,15341.25
1024,0.6030057,15389.667
1025,0.6049028,15438.083
1026,0.6067999,15486.5
1027,0.60869694,15534.917
1028,0.61059403,15583.333
1029,0.61249113,15631.75
1030,0.6143882,15680.167
1031,0.6162853,15728.583
1032,0.6181824,15777.0
1033,0.61521435,15701.25
1034,0.6122463,15625.5
1035,0.6092782,15549.75
1036,0.60631007,15474.0
1037,0.603342,15398.25
1038,0.6003739,15322.5
1039,0.59740585,15246.75
1040,0.5944378,15171.0
1041,0.5914697,15095.25
1042,0.58850163,15019.5
1043,0.58553356,14943.75
1044,0.5825655,14868.0
1045,0.56753576,14484.417
1046,0.55250597,14100.833
1047,0.53747624,13717.25
1048,0.52244645,13333.667
1049,0.5074167,12950.083
1050,0.49238697,12566.5
1051,0.4773572,12182.917
1052,0.46232745,11799.333
1053,0.4472977,11415.75
1054,0.43226793,11032.167
1055,0.41723818,10648.583
1056,0.40220842,10265.0
