timestep,net_demand_normalized,net_demand_mw
347,0.7405522,10872.456
348,0.7427198,10904.28
349,0.74608994,10953.759
350,0.75002164,11011.482
351,0.75284016,11052.863
352,0.7562815,11103.387
353,0.75976807,11154.575
354,0.76246303,11194.142
355,0.76548964,11238.577
356,0.76848507,11282.554
357,0.77117646,11322.068
358,0.7735444,11356.833
359,0.7757203,11388.779
360,0.7784294,11428.552
361,0.77929664,11441.284
362,0.7803002,11456.019
363,0.78151184,11473.808
364,0.7826654,11490.743
365,0.7836705,11505.5
366,0.7841601,11512.688
367,0.78467435,11520.238
368,0.78501785,11525.281
369,0.7846947,11520.536
370,0.78429383,11514.651
371,0.78390425,11508.932
372,0.7829743,11495.279
373,0.7820275,11481.378
374,0.78158915,11474.942
375,0.7807974,11463.318
376,0.7793481,11442.04
377,0.77776164,11418.749
378,0.7761197,11394.643
379,0.7740101,11363.671
380,0.77236724,11339.551
381,0.770652,11314.368
382,0.768578,11283.918
383,0.76604354,11246.709
384,0.76361316,11211.027
385,0.7600595,11158.854
386,0.75650036,11106.601
387,0.75269896,11050.79
388,0.74888045,10994.729
389,0.74454284,10931.045
390,0.7399734,10863.959
391,0.7356793,10800.915
392,0.73121864,10735.426
393,0.7267912,10670.424
394,0.72197497,10599.714
395,0.7172357,10530.134
396,0.71201706,10453.517
397,0.7071547,10382.129
398,0.70184803,10304.219
399,0.69651145,10225.869
400,0.6914144,10151.038
401,0.68605804,10072.397
402,0.6813184,10002.8125
403,0.67557895,9918.548
404,0.67089915,9849.841
405,0.6656181,9772.308
406,0.6610023,9704.54
407,0.65580285,9628.204
408,0.6511414,9559.767
409,0.6489428,9527.488
410,0.6468826,9497.241
411,0.6446336,9464.222
412,0.64292467,9439.133
413,0.642118,9427.289
414,0.640804,9407.998
415,0.63936096,9386.812
416,0.6382535,9370.553
417,0.6369529,9351.458
418,0.6357477,9333.764
419,0.63505393,9323.578
420,0.63492703,9321.715
421,0.6341283,9309.988
422,0.6336047,9302.301
423,0.63367456,9303.326
424,0.63323593,9296.887
425,0.633712,9303.876
426,0.6346161,9317.149
427,0.63543427,9329.162
428,0.63609666,9338.887
429,0.63755286,9360.266
430,0.6383734,9372.3125
431,0.64023393,9399.629
432,0.641763,9422.077
433,0.6443608,9460.217
434,0.64737207,9504.428
435,0.6502329,9546.429
436,0.65405536,9602.549
437,0.65725154,9649.474
438,0.66107035,9705.54
439,0.6652339,9766.667
440,0.66922426,9825.252
441,0.6733269,9885.485
442,0.67771494,9949.908
443,0.68194264,10011.978
444,0.68663454,10080.861
445,0.6886656,10110.681
446,0.6914163,10151.065
447,0.6941609,10191.359
448,0.69695127,10232.327
449,0.70008564,10278.345
450,0.703296,10325.479
451,0.70663446,10374.491
452,0.71001,10424.05
453,0.71381444,10479.904
454,0.717837,10538.962
455,0.7221377,10602.103
456,0.726588,10667.44
457,0.7332533,10765.298
458,0.7404037,10870.276
459,0.7474095,10973.133
460,0.7551244,11086.398
461,0.7631162,11203.73
462,0.7709295,11318.442
463,0.7781759,11424.831
464,0.7855111,11532.522
465,0.7931165,11644.182
466,0.8010968,11761.345
467,0.808914,11876.113
468,0.8168025,11991.929
469,0.8243118,12102.177
470,0.83245057,12221.667
471,0.8400951,12333.9
472,0.8475217,12442.935
473,0.8544172,12544.172
474,0.861664,12650.565
475,0.86849225,12750.815
476,0.8757755,12857.744
477,0.88293546,12962.864
478,0.8910634,13082.194
479,0.8978096,13181.24
480,0.9044148,13278.213
481,0.91027075,13364.188
482,0.9166437,13457.753
483,0.9226943,13546.586
484,0.9288142,13636.435
485,0.9348953,13725.715
486,0.94065416,13810.264
487,0.94610876,13890.346
488,0.95086145,13960.123
489,0.95579416,14032.543
490,0.96073234,14105.043
491,0.9651635,14170.1
492,0.96933013,14231.271
493,0.9736938,14295.337
494,0.9772685,14347.82
495,0.9814626,14409.3955
496,0.98489493,14459.787
497,0.98779404,14502.351
498,0.99099535,14549.351
499,0.99341315,14584.849
500,0.99526983,14612.107
501,0.99707925,14638.672
502,0.99921757,14670.066
503,1.0,14692.939
504,1.0,14703.029
505,1.0,14703.368
506,1.0,14700.643
507,1.0,14691.615
508,0.99969345,14677.053
509,0.998825,14664.303
510,0.99754304,14645.481
511,0.99584746,14620.588
512,0.99406946,14594.483
513,0.9918934,14562.536
514,0.9890284,14520.473
515,0.98655915,14484.221
516,0.9829866,14431.7705
517,0.97890884,14371.902
518,0.975636,14323.852
519,0.9716671,14265.582
520,0.96733034,14201.911
521,0.96309763,14139.77
522,0.95865,14074.471
523,0.95385635,14004.093
524,0.94859004,13926.775
525,0.94351155,13852.215
526,0.9375849,13765.202
527,0.93195266,13682.512
528,0.9262906,13599.385
529,0.9200433,13507.665
530,0.91391593,13417.705
531,0.9077539,13327.237
532,0.90169746,13238.318
533,0.8949284,13138.939
534,0.8883778,13042.766
535,0.8820593,12950.0
536,0.876087,12862.318
537,0.86950225,12765.644
538,0.86332816,12674.999
539,0.8572983,12586.471
540,0.85083735,12491.614
541,0.8442127,12394.3545
542,0.837307,12292.967
543,0.83071387,12196.17
544,0.8239976,12097.565
545,0.8179121,12008.22
546,0.8115209,11914.387
547,0.8051416,11820.7295
548,0.7986102,11724.839
549,0.79236746,11633.186
550,0.7860016,11539.725
551,0.7801017,11453.1045
552,0.7740399,11364.108
553,0.7680578,11276.282
554,0.7626622,11197.065
555,0.7569557,11113.285
556,0.7515044,11033.253
557,0.7466285,10961.666
558,0.74103457,10879.538
559,0.735948,10804.859
560,0.73112816,10734.097
561,0.72629553,10663.146
562,0.7214411,10591.876
563,0.7163186,10516.67
564,0.61616856,9046.312
565,0.61615944,9046.177
566,0.61590147,9042.391
567,0.6159042,9042.431
568,0.6157672,9040.418
569,0.616098,9045.275
570,0.6160826,9045.05
571,0.61632895,9048.666
572,0.6162661,9047.743
573,0.616832,9056.052
574,0.6173551,9063.732
575,0.61730623,9063.014
576,0.6177131,9068.987
577,0.6181963,9076.082
578,0.61858314,9081.762
579,0.61922675,9091.211
580,0.61931616,9092.523
581,0.62019676,9105.451
582,0.62079555,9114.243
583,0.6212915,9121.524
584,0.6219642,9131.4
585,0.6228871,9144.95
586,0.6238778,9159.495
587,0.6245429,9169.26
588,0.6256875,9186.063
589,0.62639993,9196.524
590,0.62780565,9217.162
591,0.62899,9234.55
592,0.630067,9250.362
593,0.6315877,9272.688
594,0.6326231,9287.89
595,0.6339284,9307.054
596,0.63560617,9331.686
597,0.6375017,9359.516
598,0.63948977,9388.703
599,0.64108825,9412.171
600,0.64312404,9442.06
601,0.6453064,9474.1
602,0.6472461,9502.578
603,0.64854616,9521.665
604,0.6505245,9550.71
605,0.6524558,9579.064
606,0.65464336,9611.182
607,0.6567608,9642.269
608,0.65959454,9683.872
609,0.6622569,9722.96
